Latitude,Longitude,Sample Date,elevation,land_cover
-34.065833,20.404167,11-09-2012,54.5,80
-25.127778,27.628889,11-09-2012,951.590576171875,20
-24.39619444,27.08983333,11-09-2012,873.5,20
-24.69514,27.40906,11-09-2012,912.1831665039062,80
-27.363611,31.783333,11-09-2012,161.6654815673828,10
-30.733889,29.828333,11-09-2012,623.4144897460938,30
-26.970278,27.211111,11-09-2012,1315.0,80
-26.45,28.085833,11-09-2012,1470.731201171875,30
-28.69485,28.23487,11-09-2012,1590.15673828125,10
-29.615556,27.065278,11-09-2012,1429.070556640625,30
-28.883333,27.89,11-09-2012,1545.1055908203125,10
-33.897778,20.012778,11-09-2012,129.47451782226562,10
-29.161667,23.696389,12-09-2012,978.0,80
-25.20639,27.558,12-09-2012,950.8628540039062,30
-22.769722,30.886944,12-09-2012,422.0882873535156,10
-28.44555556,32.325,24-01-2013,7.985309600830078,40
-26.905,32.324722,12-09-2012,36.10546875,10
-30.398056,30.601944,12-09-2012,61.37711715698242,10
-30.27402,30.69602,12-09-2012,32.233829498291016,10
-30.160091,27.40124,12-09-2012,1418.4010009765625,30
-30.336111,27.359444,12-09-2012,1377.5,80
-28.768056,20.720556,12-09-2012,654.0,80
-34.405833,19.600556,12-09-2012,52.9482536315918,30
-30.830556,26.921389,13-09-2012,1317.5,80
-27.00222,28.76528,13-09-2012,1488.9547119140625,60
-26.648056,27.089444,13-09-2012,1352.767822265625,30
-31.000833,26.353056,13-09-2012,1372.14990234375,60
-30.679722,26.7125,13-09-2012,1291.0,80
-34.329722,18.990278,13-09-2012,5.4692158699035645,10
-27.573056,24.746389,14-09-2012,1089.3448486328125,10
-29.658056,25.973333,14-09-2012,1318.5,60
-29.803611,30.516111,14-09-2012,602.4129028320312,10
-29.161667,23.696389,17-09-2012,978.0,80
-25.99136,27.84208,17-09-2012,1359.536865234375,10
-26.73806,27.59194,17-09-2012,1404.5,80
-26.45,28.085833,17-09-2012,1470.731201171875,30
-27.935,26.126667,17-09-2012,1248.7884521484375,30
-29.1825,23.575556,17-09-2012,958.0,80
-33.31388889,19.07472222,17-09-2012,88.55345153808594,10
-27.01011111,26.69808333,18-09-2012,1281.6807861328125,10
-22.91028,29.61111,18-09-2012,727.953857421875,60
-27.5275,30.858056,18-09-2012,956.29296875,30
-29.380556,30.2775,18-09-2012,1066.0950927734375,30
-27.169444,29.233889,18-09-2012,1519.5404052734375,30
-26.648056,27.089444,18-09-2012,1352.767822265625,30
-26.970278,27.211111,18-09-2012,1315.0,80
-26.880278,26.965,18-09-2012,1297.1910400390625,30
-27.802778,28.768333,18-09-2012,1559.447021484375,30
-33.7075,18.97444444,18-09-2012,97.21508026123047,50
-25.45963889,28.26430556,18-09-2012,1095.9090576171875,10
-29.161667,23.696389,19-09-2012,978.0,80
-25.81048333,27.90955222,19-09-2012,1179.497314453125,10
-23.763056,27.908611,19-09-2012,874.0907592773438,20
-27.00222,28.76528,19-09-2012,1488.9547119140625,60
-27.273889,28.49,19-09-2012,1484.0,10
-34.039722,22.133333,19-09-2012,5.23058557510376,10
-32.595833,19.009444,19-09-2012,155.5481719970703,10
-34.005833,22.351111,19-09-2012,130.23973083496094,50
-31.860278,18.6875,20-09-2012,30.80864906311035,20
-29.744167,29.905833,27-12-2013,915.9917602539062,30
-24.282222,28.090278,20-09-2012,1130.51953125,10
-23.838611,31.640833,20-09-2012,205.04859924316406,80
-24.670833,28.560833,21-09-2012,1143.0543212890625,20
-32.502778,19.535833,21-09-2012,380.2056579589844,20
-24.183889,30.823889,25-09-2012,366.16339111328125,10
-25.127778,27.628889,25-09-2012,951.590576171875,20
-25.20639,27.558,25-09-2012,950.8628540039062,30
-24.69514,27.40906,25-09-2012,912.1831665039062,80
-25.73411,27.21422,25-09-2012,1449.1878662109375,20
-26.45,28.085833,25-09-2012,1470.731201171875,30
-31.396,29.2651,25-09-2012,105.0,80
-31.554722,29.245556,25-09-2012,232.40518188476562,10
-33.501667,21.624167,25-09-2012,235.67153930664062,10
-33.38056,19.30167,25-09-2012,438.0837097167969,30
-29.161667,23.696389,26-09-2012,978.0,80
-27.01011111,26.69808333,26-09-2012,1281.6807861328125,10
-24.39619444,27.08983333,26-09-2012,873.5,20
-29.380556,30.2775,26-09-2012,1066.0950927734375,30
-26.648056,27.089444,26-09-2012,1352.767822265625,30
-26.880278,26.965,26-09-2012,1297.1910400390625,30
-27.802778,28.768333,26-09-2012,1559.447021484375,30
-26.98472222,26.63227778,26-09-2012,1277.647705078125,30
-28.141944,26.417778,26-09-2012,1266.67333984375,20
-28.1175,26.719444,26-09-2012,1278.0748291015625,30
-30.568333,29.422778,26-09-2012,1243.49072265625,30
-30.570833,29.150556,26-09-2012,1352.0,60
-31.104278,29.399722,26-09-2012,369.2330322265625,10
-31.5653,18.3306,26-09-2012,6.154484272003174,40
-29.641944,30.6875,27-09-2012,261.5304870605469,10
-24.679167,30.8025,27-09-2012,1105.8779296875,30
-28.747778,31.745833,27-09-2012,50.947357177734375,10
-28.801278,31.955389,27-09-2012,7.797098159790039,10
-28.75,30.442778,27-09-2012,538.98583984375,50
-29.758889,30.935278,27-09-2012,175.57684326171875,10
-29.161667,30.629722,27-09-2012,955.9228515625,30
-27.00222,28.76528,27-09-2012,1488.9547119140625,60
-27.38972222,26.46388889,27-09-2012,1237.5,80
-27.398611,26.614722,27-09-2012,1257.28466796875,10
-27.671111,27.236944,27-09-2012,1338.7171630859375,30
-31.031389,28.883333,27-09-2012,817.5,80
-30.86013889,29.07125,27-09-2012,818.0,80
-30.77586667,29.03221667,27-09-2012,896.7788696289062,20
-33.13083,18.86278,27-09-2012,29.64319610595703,10
-30.27402,30.69602,28-09-2012,32.233829498291016,10
-27.902778,24.615556,28-09-2012,1051.1336669921875,30
-24.9675,31.516667,30-09-2012,284.4468078613281,10
-29.161667,23.696389,01-10-2012,978.0,80
-26.861111,28.884722,01-10-2012,1520.5389404296875,30
-26.73806,27.59194,01-10-2012,1404.5,80
-26.45,28.085833,01-10-2012,1470.731201171875,30
-33.818056,19.694722,01-10-2012,167.78260803222656,10
-28.7115,24.07288889,02-10-2012,997.0,80
-23.658056,31.05,02-10-2012,321.2477111816406,20
-28.735556,29.820556,02-10-2012,954.9885864257812,10
-27.169444,29.233889,02-10-2012,1519.5404052734375,30
-27.802778,28.768333,02-10-2012,1559.447021484375,30
-27.398611,26.614722,02-10-2012,1257.28466796875,10
-27.671111,27.236944,02-10-2012,1338.7171630859375,30
-29.1825,23.575556,02-10-2012,958.0,80
-34.075556,20.145556,02-10-2012,120.59838104248047,20
-25.45963889,28.26430556,02-10-2012,1095.9090576171875,10
-28.338333,31.373611,02-10-2012,441.0,80
-28.068333,31.55,02-10-2012,240.43788146972656,10
-27.01011111,26.69808333,03-10-2012,1281.6807861328125,10
-25.81048333,27.90955222,03-10-2012,1179.497314453125,10
-29.641944,30.6875,03-10-2012,261.5304870605469,10
-22.769722,30.886944,03-10-2012,422.0882873535156,10
-27.00222,28.76528,03-10-2012,1488.9547119140625,60
-27.02314,28.59389,03-10-2012,1486.530517578125,80
-26.648056,27.089444,03-10-2012,1352.767822265625,30
-26.880278,26.965,03-10-2012,1297.1910400390625,30
-27.273889,28.49,03-10-2012,1484.0,10
-27.4275,28.525833,03-10-2012,1507.2254638671875,40
-27.3,28.586944,03-10-2012,1510.1981201171875,30
-34.092222,21.295278,03-10-2012,90.59208679199219,40
-25.57877778,29.12747222,03-10-2012,1158.9649658203125,30
-27.602222,29.942778,04-10-2012,1212.22705078125,20
-27.573056,24.746389,05-10-2012,1089.3448486328125,10
-29.042222,24.6,05-10-2012,1103.5,80
-29.028629,24.638389,05-10-2012,1107.454345703125,20
-29.7775,29.470833,08-10-2012,1467.992431640625,20
-29.744167,29.905833,08-10-2012,915.9917602539062,30
-26.45,28.085833,08-10-2012,1470.731201171875,30
-33.897778,20.012778,08-10-2012,129.47451782226562,10
-27.01011111,26.69808333,09-10-2012,1281.6807861328125,10
-34.065833,20.404167,09-10-2012,54.5,80
-25.127778,27.628889,09-10-2012,951.590576171875,20
-24.39619444,27.08983333,09-10-2012,873.5,20
-24.69514,27.40906,09-10-2012,912.1831665039062,80
-25.73411,27.21422,09-10-2012,1449.1878662109375,20
-30.733889,29.828333,09-10-2012,623.4144897460938,30
-26.648056,27.089444,09-10-2012,1352.767822265625,30
-26.970278,27.211111,09-10-2012,1315.0,80
-26.880278,26.965,09-10-2012,1297.1910400390625,30
-27.802778,28.768333,09-10-2012,1559.447021484375,30
-26.98472222,26.63227778,09-10-2012,1277.647705078125,30
-29.160278,26.573333,09-10-2012,1334.7421875,50
-28.69485,28.23487,09-10-2012,1590.15673828125,10
-28.883333,27.89,09-10-2012,1545.1055908203125,10
-28.068333,31.55,09-10-2012,240.43788146972656,10
-30.830556,26.921389,10-10-2012,1317.5,80
-25.20639,27.558,10-10-2012,950.8628540039062,30
-30.398056,30.601944,10-10-2012,61.37711715698242,10
-27.00222,28.76528,10-10-2012,1488.9547119140625,60
-31.000833,26.353056,10-10-2012,1372.14990234375,60
-28.768056,20.720556,10-10-2012,654.0,80
-34.031944,22.053333,10-10-2012,57.332664489746094,10
-34.039722,22.133333,10-10-2012,5.23058557510376,10
-34.405833,19.600556,10-10-2012,52.9482536315918,30
-34.005833,22.351111,10-10-2012,130.23973083496094,50
-30.830556,26.921389,11-10-2012,1317.5,80
-30.679722,26.7125,11-10-2012,1291.0,80
-30.160091,27.40124,11-10-2012,1418.4010009765625,30
-30.336111,27.359444,11-10-2012,1377.5,80
-28.404444,30.013056,12-10-2012,1082.1055908203125,30
-27.902778,24.615556,12-10-2012,1051.1336669921875,30
-29.658056,25.973333,12-10-2012,1318.5,60
-31.000833,26.353056,12-10-2012,1372.14990234375,60
-29.803611,30.516111,12-10-2012,602.4129028320312,10
-25.99136,27.84208,15-10-2012,1359.536865234375,10
-26.45,28.085833,15-10-2012,1470.731201171875,30
-33.31388889,19.07472222,15-10-2012,88.55345153808594,10
-29.161667,23.696389,16-10-2012,978.0,80
-27.01011111,26.69808333,16-10-2012,1281.6807861328125,10
-25.681111,31.783333,16-10-2012,198.4040985107422,10
-29.380556,30.2775,16-10-2012,1066.0950927734375,30
-26.648056,27.089444,16-10-2012,1352.767822265625,30
-26.970278,27.211111,16-10-2012,1315.0,80
-26.880278,26.965,16-10-2012,1297.1910400390625,30
-26.98472222,26.63227778,16-10-2012,1277.647705078125,30
-27.935,26.126667,16-10-2012,1248.7884521484375,30
-29.160278,26.573333,16-10-2012,1334.7421875,50
-29.1825,23.575556,16-10-2012,958.0,80
-34.250556,20.9925,16-10-2012,33.65439224243164,20
-33.7075,18.97444444,16-10-2012,97.21508026123047,50
-25.45963889,28.26430556,16-10-2012,1095.9090576171875,10
-29.161667,23.696389,17-10-2012,978.0,80
-25.81048333,27.90955222,17-10-2012,1179.497314453125,10
-24.768889,31.39,17-10-2012,361.1459655761719,10
-24.9675,31.516667,17-10-2012,284.4468078613281,10
-27.937778,31.209444,17-10-2012,630.9076538085938,10
-27.169444,29.233889,17-10-2012,1519.5404052734375,30
-27.00222,28.76528,17-10-2012,1488.9547119140625,60
-27.802778,28.768333,17-10-2012,1559.447021484375,30
-32.595833,19.009444,17-10-2012,155.5481719970703,10
-28.058889,30.373611,17-10-2012,1138.25048828125,30
-31.860278,18.6875,18-10-2012,30.80864906311035,20
-27.273889,28.49,18-10-2012,1484.0,10
-27.671111,27.236944,18-10-2012,1338.7171630859375,30
-25.14944444,31.94055556,19-10-2012,156.06422424316406,30
-32.502778,19.535833,19-10-2012,380.2056579589844,20
-31.031389,28.883333,21-10-2012,817.5,80
-24.679167,30.8025,22-10-2012,1105.8779296875,30
-26.861111,28.884722,22-10-2012,1520.5389404296875,30
-26.45,28.085833,22-10-2012,1470.731201171875,30
-31.396,29.2651,22-10-2012,105.0,80
-31.554722,29.245556,22-10-2012,232.40518188476562,10
-27.01011111,26.69808333,23-10-2012,1281.6807861328125,10
-24.183889,30.823889,23-10-2012,366.16339111328125,10
-25.127778,27.628889,23-10-2012,951.590576171875,20
-25.20639,27.558,23-10-2012,950.8628540039062,30
-24.69514,27.40906,23-10-2012,912.1831665039062,80
-28.747778,31.745833,23-10-2012,50.947357177734375,10
-26.648056,27.089444,23-10-2012,1352.767822265625,30
-26.970278,27.211111,23-10-2012,1315.0,80
-26.880278,26.965,23-10-2012,1297.1910400390625,30
-27.802778,28.768333,23-10-2012,1559.447021484375,30
-27.38972222,26.46388889,23-10-2012,1237.5,80
-26.98472222,26.63227778,23-10-2012,1277.647705078125,30
-28.69485,28.23487,23-10-2012,1590.15673828125,10
-30.568333,29.422778,23-10-2012,1243.49072265625,30
-30.570833,29.150556,23-10-2012,1352.0,60
-31.104278,29.399722,23-10-2012,369.2330322265625,10
-33.501667,21.624167,23-10-2012,235.67153930664062,10
-29.161667,23.696389,24-10-2012,978.0,80
-24.39619444,27.08983333,24-10-2012,873.5,20
-24.058889,31.237222,24-10-2012,279.5721130371094,30
-28.141944,26.417778,24-10-2012,1266.67333984375,20
-27.398611,26.614722,24-10-2012,1257.28466796875,10
-27.671111,27.236944,24-10-2012,1338.7171630859375,30
-30.679722,26.7125,24-10-2012,1291.0,80
-30.336111,27.359444,24-10-2012,1377.5,80
-28.768056,20.720556,24-10-2012,654.0,80
-30.86013889,29.07125,24-10-2012,818.0,80
-30.77586667,29.03221667,24-10-2012,896.7788696289062,20
-33.13083,18.86278,24-10-2012,29.64319610595703,10
-28.75,30.442778,25-10-2012,538.98583984375,50
-29.161667,30.629722,25-10-2012,955.9228515625,30
-27.38972222,26.46388889,25-10-2012,1237.5,80
-27.671111,27.236944,28-10-2012,1338.7171630859375,30
-28.068333,31.55,28-10-2012,240.43788146972656,10
-25.99136,27.84208,29-10-2012,1359.536865234375,10
-27.00222,28.76528,29-10-2012,1488.9547119140625,60
-26.45,28.085833,29-10-2012,1470.731201171875,30
-27.01011111,26.69808333,30-10-2012,1281.6807861328125,10
-26.648056,27.089444,30-10-2012,1352.767822265625,30
-26.970278,27.211111,30-10-2012,1315.0,80
-26.880278,26.965,30-10-2012,1297.1910400390625,30
-26.98472222,26.63227778,30-10-2012,1277.647705078125,30
-29.160278,26.573333,30-10-2012,1334.7421875,50
-25.45963889,28.26430556,30-10-2012,1095.9090576171875,10
-28.338333,31.373611,30-10-2012,441.0,80
-25.57877778,29.12747222,30-10-2012,1158.9649658203125,30
-29.161667,23.696389,31-10-2012,978.0,80
-25.81048333,27.90955222,31-10-2012,1179.497314453125,10
-29.641944,30.6875,31-10-2012,261.5304870605469,10
-22.769722,30.886944,31-10-2012,422.0882873535156,10
-28.44555556,32.325,21-02-2013,7.985309600830078,40
-26.73806,27.59194,31-10-2012,1404.5,80
-23.658056,31.05,01-11-2012,321.2477111816406,20
-29.161667,23.696389,02-11-2012,978.0,80
-28.7115,24.07288889,02-11-2012,997.0,80
-29.1825,23.575556,02-11-2012,958.0,80
-29.7775,29.470833,05-11-2012,1467.992431640625,20
-29.987778,29.851667,05-11-2012,1000.8191528320312,10
-29.744167,29.905833,05-11-2012,915.9917602539062,30
-26.970278,27.211111,05-11-2012,1315.0,80
-26.45,28.085833,05-11-2012,1470.731201171875,30
-33.818056,19.694722,05-11-2012,167.78260803222656,10
-33.897778,20.012778,05-11-2012,129.47451782226562,10
-34.065833,20.404167,06-11-2012,54.5,80
-24.670833,28.560833,06-11-2012,1143.0543212890625,20
-25.127778,27.628889,06-11-2012,951.590576171875,20
-25.20639,27.558,06-11-2012,950.8628540039062,30
-24.39619444,27.08983333,06-11-2012,873.5,20
-24.69514,27.40906,06-11-2012,912.1831665039062,80
-26.03611,30.99778,06-11-2012,741.7845458984375,80
-27.363611,31.783333,06-11-2012,161.6654815673828,10
-30.733889,29.828333,06-11-2012,623.4144897460938,30
-27.38972222,26.46388889,06-11-2012,1237.5,80
-27.398611,26.614722,06-11-2012,1257.28466796875,10
-27.671111,27.236944,06-11-2012,1338.7171630859375,30
-29.160278,26.573333,06-11-2012,1334.7421875,50
-28.69485,28.23487,06-11-2012,1590.15673828125,10
-28.883333,27.89,06-11-2012,1545.1055908203125,10
-34.092222,21.295278,06-11-2012,90.59208679199219,40
-34.075556,20.145556,06-11-2012,120.59838104248047,20
-29.161667,23.696389,07-11-2012,978.0,80
-22.935,28.004167,07-11-2012,772.9575805664062,10
-26.905,32.324722,07-11-2012,36.10546875,10
-30.398056,30.601944,07-11-2012,61.37711715698242,10
-30.27402,30.69602,07-11-2012,32.233829498291016,10
-27.3,28.586944,07-11-2012,1510.1981201171875,30
-29.615556,27.065278,07-11-2012,1429.070556640625,30
-34.405833,19.600556,07-11-2012,52.9482536315918,30
-27.01011111,26.69808333,08-11-2012,1281.6807861328125,10
-30.830556,26.921389,08-11-2012,1317.5,80
-22.91028,29.61111,08-11-2012,727.953857421875,60
-26.861111,28.884722,08-11-2012,1520.5389404296875,30
-27.00222,28.76528,08-11-2012,1488.9547119140625,60
-27.02314,28.59389,08-11-2012,1486.530517578125,80
-26.648056,27.089444,08-11-2012,1352.767822265625,30
-26.880278,26.965,08-11-2012,1297.1910400390625,30
-26.98472222,26.63227778,08-11-2012,1277.647705078125,30
-29.028629,24.638389,08-11-2012,1107.454345703125,20
-30.679722,26.7125,08-11-2012,1291.0,80
-30.160091,27.40124,08-11-2012,1418.4010009765625,30
-30.336111,27.359444,08-11-2012,1377.5,80
-34.329722,18.990278,08-11-2012,5.4692158699035645,10
-29.658056,25.973333,09-11-2012,1318.5,60
-31.000833,26.353056,09-11-2012,1372.14990234375,60
-29.803611,30.516111,09-11-2012,602.4129028320312,10
-25.99136,27.84208,12-11-2012,1359.536865234375,10
-26.861111,28.884722,12-11-2012,1520.5389404296875,30
-26.45,28.085833,12-11-2012,1470.731201171875,30
-27.671111,27.236944,12-11-2012,1338.7171630859375,30
-33.38056,19.30167,12-11-2012,438.0837097167969,30
-32.502778,19.535833,12-11-2012,380.2056579589844,20
-27.01011111,26.69808333,13-11-2012,1281.6807861328125,10
-31.860278,18.6875,13-11-2012,30.80864906311035,20
-25.73411,27.21422,13-11-2012,1449.1878662109375,20
-22.43772222,31.07805556,13-11-2012,248.20359802246094,80
-29.380556,30.2775,13-11-2012,1066.0950927734375,30
-27.169444,29.233889,13-11-2012,1519.5404052734375,30
-27.00222,28.76528,13-11-2012,1488.9547119140625,60
-26.970278,27.211111,13-11-2012,1315.0,80
-26.880278,26.965,13-11-2012,1297.1910400390625,30
-26.98472222,26.63227778,13-11-2012,1277.647705078125,30
-27.935,26.126667,13-11-2012,1248.7884521484375,30
-32.595833,19.009444,13-11-2012,155.5481719970703,10
-25.45963889,28.26430556,13-11-2012,1095.9090576171875,10
-29.161667,23.696389,14-11-2012,978.0,80
-25.81048333,27.90955222,14-11-2012,1179.497314453125,10
-27.3,28.586944,14-11-2012,1510.1981201171875,30
-33.31388889,19.07472222,14-11-2012,88.55345153808594,10
-33.13083,18.86278,14-11-2012,29.64319610595703,10
-27.5275,30.858056,15-11-2012,956.29296875,30
-33.7075,18.97444444,15-11-2012,97.21508026123047,50
-34.250556,20.9925,16-11-2012,33.65439224243164,20
-24.679167,30.8025,19-11-2012,1105.8779296875,30
-26.45,28.085833,19-11-2012,1470.731201171875,30
-28.116667,26.725278,19-11-2012,1281.810302734375,10
-29.160278,26.573333,19-11-2012,1334.7421875,50
-27.01011111,26.69808333,20-11-2012,1281.6807861328125,10
-24.183889,30.823889,20-11-2012,366.16339111328125,10
-25.127778,27.628889,20-11-2012,951.590576171875,20
-25.20639,27.558,20-11-2012,950.8628540039062,30
-26.861111,28.884722,20-11-2012,1520.5389404296875,30
-27.00222,28.76528,20-11-2012,1488.9547119140625,60
-26.648056,27.089444,20-11-2012,1352.767822265625,30
-26.970278,27.211111,20-11-2012,1315.0,80
-26.880278,26.965,20-11-2012,1297.1910400390625,30
-26.98472222,26.63227778,20-11-2012,1277.647705078125,30
-31.396,29.2651,20-11-2012,105.0,80
-31.554722,29.245556,20-11-2012,232.40518188476562,10
-34.031944,22.053333,20-11-2012,57.332664489746094,10
-34.039722,22.133333,20-11-2012,5.23058557510376,10
-29.161667,23.696389,21-11-2012,978.0,80
-28.7115,24.07288889,21-11-2012,997.0,80
-28.747778,31.745833,21-11-2012,50.947357177734375,10
-28.141944,26.417778,21-11-2012,1266.67333984375,20
-30.27402,30.69602,10-10-2012,32.233829498291016,10
-29.160278,26.573333,21-11-2012,1334.7421875,50
-30.570833,29.150556,21-11-2012,1352.0,60
-31.104278,29.399722,21-11-2012,369.2330322265625,10
-34.02861,22.22222,21-11-2012,2.4633185863494873,10
-34.005833,22.351111,21-11-2012,130.23973083496094,50
-29.140556,31.391944,22-11-2012,22.0,10
-24.39619444,27.08983333,22-11-2012,873.5,20
-28.75,30.442778,22-11-2012,538.98583984375,50
-27.38972222,26.46388889,22-11-2012,1237.5,80
-27.671111,27.236944,22-11-2012,1338.7171630859375,30
-30.568333,29.422778,22-11-2012,1243.49072265625,30
-31.031389,28.883333,22-11-2012,817.5,80
-30.86013889,29.07125,22-11-2012,818.0,80
-30.77586667,29.03221667,22-11-2012,896.7788696289062,20
-25.99136,27.84208,26-11-2012,1359.536865234375,10
-26.73806,27.59194,26-11-2012,1404.5,80
-26.45,28.085833,26-11-2012,1470.731201171875,30
-33.818056,19.694722,26-11-2012,167.78260803222656,10
-33.897778,20.012778,26-11-2012,129.47451782226562,10
-34.065833,20.404167,27-11-2012,54.5,80
-28.404444,30.013056,27-11-2012,1082.1055908203125,30
-27.169444,29.233889,27-11-2012,1519.5404052734375,30
-26.861111,28.884722,27-11-2012,1520.5389404296875,30
-27.3,28.586944,27-11-2012,1510.1981201171875,30
-29.042222,24.6,27-11-2012,1103.5,80
-29.028629,24.638389,27-11-2012,1107.454345703125,20
-33.501667,21.624167,27-11-2012,235.67153930664062,10
-34.075556,20.145556,27-11-2012,120.59838104248047,20
-25.45963889,28.26430556,27-11-2012,1095.9090576171875,10
-28.338333,31.373611,27-11-2012,441.0,80
-28.068333,31.55,27-11-2012,240.43788146972656,10
-25.57877778,29.12747222,27-11-2012,1158.9649658203125,30
-29.161667,23.696389,28-11-2012,978.0,80
-27.01011111,26.69808333,28-11-2012,1281.6807861328125,10
-25.81048333,27.90955222,28-11-2012,1179.497314453125,10
-26.648056,27.089444,28-11-2012,1352.767822265625,30
-26.970278,27.211111,28-11-2012,1315.0,80
-26.880278,26.965,28-11-2012,1297.1910400390625,30
-27.802778,28.768333,28-11-2012,1559.447021484375,30
-26.98472222,26.63227778,28-11-2012,1277.647705078125,30
-34.405833,19.600556,28-11-2012,52.9482536315918,30
-29.641944,30.6875,29-11-2012,261.5304870605469,10
-25.73411,27.21422,29-11-2012,1449.1878662109375,20
-24.925278,29.324444,29-11-2012,833.3770141601562,20
-27.398611,26.614722,29-11-2012,1257.28466796875,10
-34.329722,18.990278,29-11-2012,5.4692158699035645,10
-29.7775,29.470833,03-12-2012,1467.992431640625,20
-29.987778,29.851667,03-12-2012,1000.8191528320312,10
-29.744167,29.905833,03-12-2012,915.9917602539062,30
-26.970278,27.211111,03-12-2012,1315.0,80
-26.45,28.085833,03-12-2012,1470.731201171875,30
-33.31388889,19.07472222,03-12-2012,88.55345153808594,10
-25.127778,27.628889,04-12-2012,951.590576171875,20
-25.20639,27.558,04-12-2012,950.8628540039062,30
-24.39619444,27.08983333,04-12-2012,873.5,20
-24.69514,27.40906,04-12-2012,912.1831665039062,80
-22.769722,30.886944,04-12-2012,422.0882873535156,10
-27.363611,31.783333,04-12-2012,161.6654815673828,10
-30.733889,29.828333,04-12-2012,623.4144897460938,30
-26.861111,28.884722,04-12-2012,1520.5389404296875,30
-27.02314,28.59389,04-12-2012,1486.530517578125,80
-27.671111,27.236944,04-12-2012,1338.7171630859375,30
-28.69485,28.23487,04-12-2012,1590.15673828125,10
-29.615556,27.065278,04-12-2012,1429.070556640625,30
-34.092222,21.295278,04-12-2012,90.59208679199219,40
-33.13083,18.86278,04-12-2012,29.64319610595703,10
-33.7075,18.97444444,04-12-2012,97.21508026123047,50
-29.161667,23.696389,05-12-2012,978.0,80
-27.01011111,26.69808333,05-12-2012,1281.6807861328125,10
-30.398056,30.601944,05-12-2012,61.37711715698242,10
-27.00222,28.76528,05-12-2012,1488.9547119140625,60
-26.648056,27.089444,05-12-2012,1352.767822265625,30
-26.880278,26.965,05-12-2012,1297.1910400390625,30
-27.273889,28.49,05-12-2012,1484.0,10
-27.3,28.586944,05-12-2012,1510.1981201171875,30
-26.98472222,26.63227778,05-12-2012,1277.647705078125,30
-30.336111,27.359444,05-12-2012,1377.5,80
-28.768056,20.720556,05-12-2012,654.0,80
-34.039722,22.133333,05-12-2012,5.23058557510376,10
-32.595833,19.009444,05-12-2012,155.5481719970703,10
-31.860278,18.6875,06-12-2012,30.80864906311035,20
-30.830556,26.921389,06-12-2012,1317.5,80
-23.658056,31.05,06-12-2012,321.2477111816406,20
-26.905,32.324722,06-12-2012,36.10546875,10
-26.98472222,26.63227778,06-12-2012,1277.647705078125,30
-31.000833,26.353056,06-12-2012,1372.14990234375,60
-30.679722,26.7125,06-12-2012,1291.0,80
-33.501667,21.624167,06-12-2012,235.67153930664062,10
-33.38056,19.30167,06-12-2012,438.0837097167969,30
-29.803611,30.516111,06-12-2012,602.4129028320312,10
-29.658056,25.973333,07-12-2012,1318.5,60
-28.96362,19.15486,08-12-2012,304.5,80
-25.99136,27.84208,10-12-2012,1359.536865234375,10
-29.380556,30.2775,10-12-2012,1066.0950927734375,30
-26.73806,27.59194,10-12-2012,1404.5,80
-26.45,28.085833,10-12-2012,1470.731201171875,30
-27.671111,27.236944,10-12-2012,1338.7171630859375,30
-30.86013889,29.07125,10-12-2012,818.0,80
-31.104278,29.399722,10-12-2012,369.2330322265625,10
-31.396,29.2651,10-12-2012,105.0,80
-31.554722,29.245556,10-12-2012,232.40518188476562,10
-34.005833,22.351111,10-12-2012,130.23973083496094,50
-27.01011111,26.69808333,11-12-2012,1281.6807861328125,10
-26.861111,28.884722,11-12-2012,1520.5389404296875,30
-27.00222,28.76528,11-12-2012,1488.9547119140625,60
-26.970278,27.211111,11-12-2012,1315.0,80
-26.880278,26.965,11-12-2012,1297.1910400390625,30
-26.98472222,26.63227778,11-12-2012,1277.647705078125,30
-30.77586667,29.03221667,11-12-2012,896.7788696289062,20
-25.45963889,28.26430556,11-12-2012,1095.9090576171875,10
-25.81048333,27.90955222,12-12-2012,1179.497314453125,10
-27.5275,30.858056,12-12-2012,956.29296875,30
-28.141944,26.417778,12-12-2012,1266.67333984375,20
-28.1175,26.719444,12-12-2012,1278.0748291015625,30
-30.568333,29.422778,12-12-2012,1243.49072265625,30
-31.031389,28.883333,12-12-2012,817.5,80
-30.570833,29.150556,12-12-2012,1352.0,60
-34.250556,20.9925,12-12-2012,33.65439224243164,20
-24.670833,28.560833,13-12-2012,1143.0543212890625,20
-27.937778,31.209444,13-12-2012,630.9076538085938,10
-27.398611,26.614722,13-12-2012,1257.28466796875,10
-27.671111,27.236944,13-12-2012,1338.7171630859375,30
-22.43772222,31.07805556,14-12-2012,248.20359802246094,80
-28.96362,19.15486,15-12-2012,304.5,80
-28.735556,29.820556,17-12-2012,954.9885864257812,10
-28.7115,24.07288889,18-12-2012,997.0,80
-25.127778,27.628889,18-12-2012,951.590576171875,20
-25.20639,27.558,18-12-2012,950.8628540039062,30
-24.69514,27.40906,18-12-2012,912.1831665039062,80
-26.45,28.085833,18-12-2012,1470.731201171875,30
-29.1825,23.575556,18-12-2012,958.0,80
-33.501667,21.624167,18-12-2012,235.67153930664062,10
-29.161667,23.696389,19-12-2012,978.0,80
-27.01011111,26.69808333,19-12-2012,1281.6807861328125,10
-24.39619444,27.08983333,19-12-2012,873.5,20
