Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,NDVI,NDWI,NDSI_water,NDTI,Turbidity_Index,Chlorophyll_Proxy,BSI,SWIR22_NIR_ratio,SWIR16_NIR_ratio,Green_NIR_ratio,SWIR22_Green_ratio,SWIR16_Green_ratio,log_nir,log_green,log_swir16,log_swir22,nir_squared,swir22_squared,red,blue,lwir11,NDVI_red,EVI,SAVI,BSI_full,AWEI_nsh,AWEI_sh,NRI,Red_Blue_ratio,Green_Red_ratio,Turbidity_Red,pet,ppt,tmax,tmin,soil,aet,def,pdsi,q,elevation,land_cover,year,month,quarter,day_of_year,week_of_year,season,is_wet_season,months_since_start,month_sin,month_cos,day_of_year_sin,day_of_year_cos
-34.075556,20.145556,27-03-2012,10.664,158.2,10.0,16015.5,11056.0,17648.5,14299.0,-0.0485087927756652,-0.2296678221184823,0.1832000443270591,-0.1832000443270591,-0.1279037665154797,0.1279037665154797,1.293324891461638,0.4485799565846469,0.0826174621731983,0.8928225781274335,1.101963722643682,0.6903312416096863,1.293324891461638,1.5962825615050509,9.681374719848924,9.3108189905424,9.778462733348285,9.568014816248,256496240.25,204461401.0,,,,,,,,-69696.125,,,,,,183.0,11.1,30.0,16.56999969482422,6.0,11.600000381469728,171.40000915527344,-0.3400000035762787,0.6000000000000001,120.59838104248048,20,2012,3,1,87,13,autumn,1,14,1.0,6.123233995736766e-17,0.9970175264485268,0.0771754621266465
-25.459639,28.264306,27-03-2012,203.611,691.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,126.9,30.599998474121094,15.84999942779541,2.400000095367432,120.70000457763672,46.29999923706055,-0.959999978542328,6.300000000000001,1095.9090576171875,10,2012,3,1,87,13,autumn,1,14,1.0,6.123233995736766e-17,0.9970175264485268,0.0771754621266465
-25.810483,27.909552,28-03-2012,161.183,658.0,10.0,13945.0,9586.5,13687.5,11171.0,0.0093187369944811,-0.1762052075277125,0.1852198117417071,-0.1852198117417071,-0.0763338552330479,0.0763338552330479,1.165284514682093,0.4546497679027648,0.0274230212853894,0.8010756543563944,0.9815346002151238,0.6874506991753268,1.165284514682093,1.427789078391473,9.542948007780955,9.168215445675512,9.524311343250885,9.321165927065069,194463025.0,124791241.0,,,,,,,,-50610.5,,,,,,163.5,141.8,29.28999900817871,15.739999771118164,2.200000047683716,134.8000030517578,28.700000762939453,-1.350000023841858,7.1000000000000005,1179.497314453125,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-29.380556,30.2775,28-03-2012,80.116,193.0,10.0,15276.0,9081.0,13581.5,10485.0,0.0587195703023475,-0.198587975730832,0.2543416676930646,-0.2543416676930646,-0.071757129714811,0.071757129714811,1.1546085232903738,0.682193591014187,-0.0059991533036645,0.6863707776904904,0.8890743650170143,0.5944619010212059,1.1546085232903738,1.4955951987666392,9.634103708365725,9.114049711657897,9.516537478425676,9.25779631313248,233356176.0,109935225.0,,,,,,,,-50654.75,,,,,,128.5,219.8,25.26000022888184,14.0,77.4000015258789,128.5,0.0,-0.75,29.4,1066.0950927734375,30,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-30.398056,30.601944,28-03-2012,39.697,220.3,10.0,17938.5,8781.0,11495.0,8904.0,0.2189172201742904,-0.1338528309331222,0.3427272216920214,-0.3427272216920214,-0.0069550466497031,0.0069550466497031,1.0140075162282085,1.042876665527821,-0.1341405180555405,0.4963625721214121,0.6408005128633909,0.4895058115226999,1.0140075162282085,1.3090764149868883,9.794760264544347,9.080459451121662,9.34975442775886,9.094368195723762,321789782.25,79281216.0,,,,,,,,-39826.625,,,,,,131.0,162.70000000000002,26.65999984741211,20.0,53.400001525878906,131.0,0.0,-1.2400000095367432,8.1,61.37711715698242,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-30.27402,30.69602,28-03-2012,70.844,604.0,10.0,14927.5,8951.5,12187.0,9575.0,0.1010713824706334,-0.1530619485772398,0.2502617362536109,-0.2502617362536109,-0.0336544949126924,0.0336544949126924,1.0696531307601955,0.6675976093391982,-0.0463837339234459,0.6414335957126066,0.8164126611957742,0.5996650477306944,1.0696531307601955,1.3614478020443348,9.611027416631249,9.099688101872587,9.4082071401056,9.16701524723781,222830256.25,91680625.0,,,,,,,,-43005.125,,,,,,130.6999969482422,173.8,26.59000015258789,19.86999893188477,63.900001525878906,130.6999969482422,0.0,-1.459999918937683,8.700000000000001,32.233829498291016,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-26.73806,27.59194,28-03-2012,164.945,578.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.40000915527344,147.0,27.85999870300293,14.559999465942385,1.8000000715255735,139.6999969482422,21.700000762939453,-1.25,7.300000000000001,1404.5,80,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-26.45,28.085833,28-03-2012,130.351,640.0,137.0,15667.0,9794.0,14180.5,10960.0,0.0498031660943125,-0.1829652338943453,0.2306665095636454,-0.2306665095636454,-0.0561819408306829,0.0561819408306829,1.1190524811108729,0.5996528486828507,-0.0063338043338636,0.6995595838386373,0.9051190400204192,0.6251356354120086,1.1190524811108729,1.44787625076576,9.65937569478572,9.189627330378642,9.55969357728418,9.302098797215724,245454889.0,120121600.0,,,,,,,,-51602.75,,,,,,155.90000915527344,141.4,27.420000076293945,13.789999961853027,2.1000001430511475,134.40000915527344,21.5,-1.2200000286102295,7.1000000000000005,1470.731201171875,30,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-30.679722,26.7125,28-03-2012,89.457,210.2,10.0,11657.5,9968.5,8662.5,8038.0,0.1473917322834638,0.0700982233911219,0.0781004346619805,-0.0781004346619805,0.1072112848138166,-0.1072112848138166,0.8063399709083533,0.1694337162060373,-0.1285142134032585,0.6895131889341566,0.7430838515976775,0.8551147330044963,0.8063399709083533,0.868987310026575,9.363790806689048,9.207285711246952,9.0668740769509,8.99205997632796,135897306.25,64609444.0,,,,,,,,-19794.875,,,,,,170.8000030517578,100.9,29.279998779296875,13.469999313354492,1.0,95.9000015258789,74.9000015258789,-0.6599999666213989,5.0,1291.0,80,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-28.69485,28.23487,28-03-2012,178.69,387.3,25.0,14539.0,9651.0,12643.0,10601.5,0.0697520417923623,-0.1342065129631285,0.2020669698222397,-0.2020669698222397,-0.0469324774719168,0.0469324774719168,1.0984872033986002,0.5064760128483938,-0.0199327493701841,0.7291766971593594,0.8695921315083508,0.6638008116101475,1.0984872033986002,1.3100196870790457,9.58465875108751,9.174920426744922,9.444938073335509,9.268845101348743,211382521.0,112391802.25,,,,,,,,-44756.875,,,,,,148.40000915527344,191.2,25.46999931335449,12.880000114440918,27.399999618530277,148.40000915527344,0.0,-1.46999990940094,16.7,1590.15673828125,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-29.615556,27.065278,28-03-2012,62.241,194.8,10.0,13827.5,10638.5,13021.0,11106.0,0.0300389220999309,-0.1006995075973706,0.130344151066786,-0.130344151066786,-0.0214996895766744,0.0214996895766744,1.043944165060854,0.2997603045542012,-0.0069763134607865,0.8031820647260836,0.9416741999638334,0.7693726270113848,1.043944165060854,1.2239507449358349,9.53448695890676,9.272328769310253,9.474395513796807,9.31533081916712,191199756.25,123343236.0,,,,,,,,-43528.375,,,,,,169.8000030517578,154.3,28.09000015258789,13.75,1.100000023841858,146.60000610351562,23.200000762939453,-0.959999978542328,7.7,1429.070556640625,30,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-28.883333,27.89,28-03-2012,131.115,355.0,10.0,13025.5,9792.0,11714.5,10125.0,0.0529911075181889,-0.0893915792899816,0.1417114057192938,-0.1417114057192938,-0.0167193854496158,0.0167193854496158,1.034007352941166,0.3302185457516204,-0.0219002619969993,0.7773214080073642,0.8993512725039277,0.7517561705884553,1.034007352941166,1.196333741830053,9.474741023138597,9.189423123720797,9.368668030355488,9.222861652529854,169663650.25,102515625.0,,,,,,,,-38790.125,,,,,,152.8000030517578,193.2,26.170000076293945,13.4399995803833,29.600000381469727,152.8000030517578,0.0,-1.1999999284744265,12.3,1545.1055908203125,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-34.02861,22.22222,28-03-2012,25.581,306.8,13.0,14283.0,8795.5,12130.0,9738.5,0.0815128913792447,-0.1593510310386841,0.2377754186797225,-0.2377754186797225,-0.0508794647674541,0.0508794647674541,1.1072139162071388,0.6238985845034208,-0.0269205953678776,0.6818245466638614,0.8492613596583292,0.615802002380448,1.1072139162071388,1.3791143198226208,9.566895308714338,9.0821091940791,9.40351943877092,9.18394506061665,204004089.0,94838382.25,,,,,,,,-43689.625,,,,,,143.10000610351562,14.2,25.65999984741211,15.960000038146973,6.300000190734863,14.5,128.60000610351562,-0.4399999976158142,0.7000000000000001,2.4633185863494877,10,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-25.447222,30.711667,28-03-2012,58.947,113.9,11.0,14281.0,8938.0,12444.5,10010.0,0.0687171428036891,-0.1639892435402775,0.2301132693053093,-0.2301132693053093,-0.0565758919147136,0.0565758919147136,1.11993734616244,0.5977847393152651,-0.0167383712656135,0.7009313073314145,0.871402562845733,0.6258665359568614,1.11993734616244,1.3923137167151332,9.566755282109057,9.098179005087852,9.42911439077245,9.211439767419485,203946961.0,100200100.0,,,,,,,,-45123.75,,,,,,145.0,154.5,28.88999938964844,16.0,38.900001525878906,145.0,0.0,2.93999981880188,7.7,807.1799926757812,50,2012,3,1,88,13,autumn,1,14,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486
-27.273889,28.49,29-03-2012,57.994,144.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8000030517578,156.4,26.849998474121094,13.09000015258789,1.899999976158142,148.6999969482422,3.1000001430511475,-1.329999923706055,7.800000000000001,1484.0,10,2012,3,1,89,13,autumn,1,14,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543
-27.3,28.586944,29-03-2012,105.068,320.0,23.0,15202.0,10672.0,16623.5,13632.5,-0.0446654412342302,-0.2180396035976618,0.1750792301151728,-0.1750792301151728,-0.1218087185500622,0.1218087185500622,1.2774081709145308,0.4244752623688022,0.0780687689292712,0.8967570056571444,1.093507433232462,0.7020128930403848,1.2774081709145308,1.5576742878560574,9.629248055780836,9.275472466913964,9.718632789883818,9.520285278226934,231100804.0,185845056.25,,,,,,,,-65095.875,,,,,,150.5,156.9,26.849998474121094,12.979999542236328,1.8000000715255735,149.10000610351562,1.399999976158142,-1.209999918937683,7.800000000000001,1510.1981201171875,30,2012,3,1,89,13,autumn,1,14,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543
-28.376944,24.303056,29-03-2012,138.708,1005.0,195.0,14388.0,9959.0,13909.5,11508.0,0.0169096209912535,-0.1655110291807186,0.1819115291411665,-0.1819115291411665,-0.0721572646387475,0.0721572646387475,1.1555377045888025,0.4447233657997647,0.0215113183092364,0.7998331943286016,0.9667431192660484,0.6921740339171484,1.1555377045888025,1.3966763731298182,9.574219304763416,9.206332350578643,9.540399229634518,9.350884616968491,207014544.0,132434064.0,,,,,,,,-51046.0,,,,,,204.3000030517578,102.0,32.369998931884766,16.770000457763672,0.3000000119209289,96.9000015258789,107.4000015258789,-0.5999999642372131,5.1000000000000005,1010.9186401367188,50,2012,3,1,89,13,autumn,1,14,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543
-30.160091,27.40124,29-03-2012,75.246,200.0,21.0,14203.0,10694.0,15062.0,12002.5,-0.0293524688194087,-0.1695915514831489,0.140940675583403,-0.140940675583403,-0.0576520608904454,0.0576520608904454,1.1223583317748165,0.3281279221993516,0.0417135763979099,0.8450679433922351,1.060480180243603,0.752939519819751,1.1223583317748165,1.4084533383205404,9.561278894062978,9.277531621516506,9.619996684702816,9.39295355291035,201725209.0,144060006.25,,,,,,,,-54029.625,,,,,,163.1999969482422,146.1,27.739999771118164,13.809999465942385,1.5,138.90000915527344,24.30000114440918,-0.7699999809265137,7.300000000000001,1418.4010009765625,30,2012,3,1,89,13,autumn,1,14,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543
-30.336111,27.359444,29-03-2012,67.639,199.8,10.0,4605.5,5084.0,3826.5,3634.0,0.092386148007589,0.1411256382919012,-0.0493833531141952,0.0493833531141952,0.1663225510438155,-0.1663225510438155,0.7147915027537232,-0.0941188040912845,-0.1299708454810488,0.7890565628053243,0.8308544132015887,1.1038975138421212,0.7147915027537232,0.7526553894571055,8.435223628548986,8.53405030848266,8.24996712753184,8.19836438996762,21210630.25,13205956.0,,,,,,,,-6114.875,,,,,,164.10000610351562,137.1,27.809999465942383,13.34999942779541,1.5,130.3000030517578,33.79999923706055,-0.7599999904632568,6.9,1377.5,80,2012,3,1,89,13,autumn,1,14,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543
-27.4275,28.525833,30-03-2012,38.05,141.7,10.0,13163.0,9480.0,13578.0,11016.5,-0.0155192401181705,-0.1777257351027835,0.1626551252042566,-0.1626551252042566,-0.0749640182470174,0.0749640182470174,1.1620780590717177,0.3885021097046266,0.0413125165387667,0.8369292714426739,1.0315277672263083,0.720200562181868,1.1620780590717177,1.4322784810126432,9.48524111006323,9.15704507491796,9.516279760698795,9.307240196716142,173264569.0,121363272.25,,,,,,,,-49978.125,,,,,,150.40000915527344,165.0,26.69999885559082,12.90999984741211,8.100000381469727,150.40000915527344,0.0,-1.2300000190734863,8.200000000000001,1507.2254638671875,40,2012,3,1,90,13,autumn,1,14,1.0,6.123233995736766e-17,0.999668467514313,0.0257479136549886
-27.902778,24.615556,30-03-2012,166.955,924.0,10.0,18639.0,10889.0,16637.0,12686.0,0.0567524662660163,-0.208820751289689,0.2624627472229739,-0.2624627472229739,-0.0762248144220569,0.0762248144220569,1.1650289282762314,0.7117274313527255,-0.0034833732646853,0.6806159128708585,0.8925908042276899,0.5842051612210925,1.1650289282762314,1.5278721645697353,9.833065088239582,9.295600215927006,9.719444514843833,9.448333126140598,347412321.0,160934596.0,,,,,,,,-62538.25,,,,,,204.3000030517578,108.3,32.38999938964844,16.78999900817871,0.3000000119209289,102.9000015258789,101.4000015258789,-0.949999988079071,5.4,1051.1336669921875,30,2012,3,1,90,13,autumn,1,14,1.0,6.123233995736766e-17,0.999668467514313,0.0257479136549886
-31.000833,26.353056,30-03-2012,162.089,386.0,45.0,18793.0,13938.0,18423.0,16795.0,0.0099419604471194,-0.1385927505330486,0.1483303290458582,-0.1483303290458582,-0.092961962711092,0.092961962711092,1.2049791935715224,0.348328311091969,0.0366009801468748,0.8936838184430327,0.980311818230187,0.741659128398868,1.2049791935715224,1.3217821782178123,9.84129294894301,9.542445945729886,9.82140944150052,9.728896041804084,353176849.0,282072025.0,,,,,,,,-68824.5,,,,,,167.3000030517578,76.0,28.309999465942383,12.279999732971191,0.800000011920929,72.30000305175781,95.0,0.8399999737739563,3.8,1372.14990234375,60,2012,3,1,90,13,autumn,1,14,1.0,6.123233995736766e-17,0.999668467514313,0.0257479136549886
-30.679722,26.7125,30-03-2012,76.424,204.2,10.0,11657.5,9968.5,8662.5,8038.0,0.1473917322834638,0.0700982233911219,0.0781004346619805,-0.0781004346619805,0.1072112848138166,-0.1072112848138166,0.8063399709083533,0.1694337162060373,-0.1285142134032585,0.6895131889341566,0.7430838515976775,0.8551147330044963,0.8063399709083533,0.868987310026575,9.363790806689048,9.207285711246952,9.0668740769509,8.99205997632796,135897306.25,64609444.0,,,,,,,,-19794.875,,,,,,170.8000030517578,100.9,29.279998779296875,13.469999313354492,1.0,95.9000015258789,74.9000015258789,-0.6599999666213989,5.0,1291.0,80,2012,3,1,90,13,autumn,1,14,1.0,6.123233995736766e-17,0.999668467514313,0.0257479136549886
-28.760833,17.730278,01-04-2012,150.469,507.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.1999969482422,4.4,36.23999786376953,21.739999771118164,0.0,4.099999904632568,235.1000061035156,2.289999961853028,0.2,163.0,80,2012,4,2,92,13,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.99996316124771,-0.0085834810820869
-25.99136,27.84208,02-04-2012,88.838,397.0,10.0,15950.0,9646.0,14216.0,10915.5,0.0574819333023932,-0.1915178945603881,0.2462884825754014,-0.2462884825754014,-0.0617416044549276,0.0617416044549276,1.1316089570806434,0.6535351441011648,-0.0091567690108915,0.6843573667711556,0.8912852664576747,0.6047648902821279,1.1316089570806434,1.4737715115073453,9.677276802172448,9.174402265170553,9.562193710635698,9.298030685103171,254402500.0,119148140.25,,,,,,,,-52285.125,,,,,,158.8000030517578,147.70000000000002,28.11999893188477,14.75,2.1000001430511475,140.40000915527344,18.399999618530277,-1.4199999570846558,7.4,1359.536865234375,10,2012,4,2,93,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883
-28.735556,29.820556,02-04-2012,36.534,105.0,10.0,4492.5,4767.0,3855.0,3750.0,0.0763701707097924,0.1057759220598456,-0.0296452292240398,0.0296452292240398,0.1194082423388503,-0.1194082423388503,0.7866582756450433,-0.0575833857772382,-0.0981054878591117,0.834724540901484,0.8580968280467255,1.0611018363939664,0.7866582756450433,0.8086847073631045,8.410387187098427,8.469682208745185,8.257385655730436,8.229777750081887,20182556.25,14062500.0,,,,,,,,-7787.625,,,,,,148.3000030517578,197.1,28.93000030517578,15.739999771118164,40.70000076293945,148.3000030517578,0.0,2.309999942779541,9.9,954.9885864257812,10,2012,4,2,93,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883
-29.380556,30.2775,02-04-2012,27.299,99.0,10.0,15276.0,9081.0,13581.5,10485.0,0.0587195703023475,-0.198587975730832,0.2543416676930646,-0.2543416676930646,-0.071757129714811,0.071757129714811,1.1546085232903738,0.682193591014187,-0.0059991533036645,0.6863707776904904,0.8890743650170143,0.5944619010212059,1.1546085232903738,1.4955951987666392,9.634103708365725,9.114049711657897,9.516537478425676,9.25779631313248,233356176.0,109935225.0,,,,,,,,-50654.75,,,,,,128.5,219.8,25.26000022888184,14.0,77.4000015258789,128.5,0.0,-0.75,29.4,1066.0950927734375,30,2012,4,2,93,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883
-30.398056,30.601944,02-04-2012,37.851,279.1,10.0,17938.5,8781.0,11495.0,8904.0,0.2189172201742904,-0.1338528309331222,0.3427272216920214,-0.3427272216920214,-0.0069550466497031,0.0069550466497031,1.0140075162282085,1.042876665527821,-0.1341405180555405,0.4963625721214121,0.6408005128633909,0.4895058115226999,1.0140075162282085,1.3090764149868883,9.794760264544347,9.080459451121662,9.34975442775886,9.094368195723762,321789782.25,79281216.0,,,,,,,,-39826.625,,,,,,131.0,162.70000000000002,26.65999984741211,20.0,53.400001525878906,131.0,0.0,-1.2400000095367432,8.1,61.37711715698242,10,2012,4,2,93,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883
-33.897778,20.012778,02-04-2012,67.076,784.0,16.0,13667.0,8904.0,10627.0,8752.0,0.1251337778875437,-0.0882187291997333,0.2110229941074821,-0.2110229941074821,0.008608971454463,-0.008608971454463,0.9829290206648588,0.5349281221922559,-0.0760905840286053,0.6403746250091414,0.7775664008194865,0.6514963049681667,0.9829290206648588,1.1935085354896542,9.522812613235182,9.094368195723762,9.271247306879705,9.077151777732436,186786889.0,76597504.0,,,,,,,,-34376.75,,,,,,193.5,11.0,30.76999855041504,16.239999771118164,4.900000095367432,11.199999809265137,182.3000030517578,-0.2599999904632568,0.5,129.47451782226562,10,2012,4,2,93,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883
-34.065833,20.404167,03-04-2012,135.447,1043.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.8000030517578,11.2,30.529998779296875,17.389999389648438,5.300000190734863,11.40000057220459,167.40000915527344,-0.3299999833106994,0.6000000000000001,54.5,80,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-23.658056,31.05,03-04-2012,61.031,350.5,10.0,13753.0,9629.0,13638.0,11794.5,0.0041984593479609,-0.1723041217174531,0.1763749893080139,-0.1763749893080139,-0.1010805890727467,0.1010805890727467,1.2248935507321506,0.4282895420085011,0.0420059613434531,0.8575947066094608,0.991638188031695,0.7001381516759929,1.2248935507321506,1.41634645342194,9.52908496987978,9.172638504792172,9.520688614926875,9.375473381786886,189145009.0,139110230.25,,,,,,,,-51909.125,,,,,,158.6999969482422,79.30000000000001,33.5,19.31999969482422,1.0,75.4000015258789,83.30000305175781,1.0,4.0,321.2477111816406,20,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-27.398611,26.614722,03-04-2012,248.135,791.0,10.0,17806.0,12980.0,15105.5,12580.0,0.0820533855947006,-0.0756796211568244,0.1567595660365096,-0.1567595660365096,0.0156494522691705,-0.0156494522691705,0.96918335901386,0.3718027734976781,-0.0530258330981759,0.7065034258115203,0.8483376389980859,0.7289677636751617,0.96918335901386,1.1637519260400526,9.787346917401315,9.471242028892997,9.62288039375631,9.439943018351132,317053636.0,158256400.0,,,,,,,,-47548.5,,,,,,182.6000061035156,134.0,29.529998779296875,15.679999351501465,1.2000000476837158,127.4000015258789,55.20000076293945,-1.5499999523162842,6.7,1257.28466796875,10,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-27.671111,27.236944,03-04-2012,210.418,517.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.10000610351562,145.70000000000002,28.94999885559082,15.0,1.2000000476837158,138.5,33.60000228881836,-1.2599999904632568,7.300000000000001,1338.7171630859375,30,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-25.459639,28.264306,03-04-2012,158.728,668.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,126.9,30.599998474121094,15.84999942779541,2.400000095367432,120.70000457763672,46.29999923706055,-0.959999978542328,6.300000000000001,1095.9090576171875,10,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-27.4,26.624722,03-04-2012,252.578,803.0,10.0,11631.5,9537.0,10499.5,9383.5,0.0511499706294336,-0.0480373318693382,0.0989441859366506,-0.0989441859366506,0.0081128934224782,-0.0081128934224782,0.9839047918632592,0.2196183286148556,-0.0313143246897189,0.8067317198985444,0.9026780724755972,0.8199286420495996,0.9839047918632592,1.1009227220299769,9.361558183718804,9.16303909885817,9.259178154059484,9.146814671096305,135291792.25,88050072.25,,,,,,,,-32562.5,,,,,,182.6000061035156,134.0,29.529998779296875,15.679999351501465,1.2000000476837158,127.4000015258789,55.20000076293945,-1.5499999523162842,6.7,1245.443115234375,10,2012,4,2,94,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544
-29.161667,23.696389,04-04-2012,153.893,360.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3000030517578,74.60000000000001,33.16999816894531,16.649999618530273,0.1000000014901161,70.9000015258789,133.40000915527344,1.1999999284744265,3.7,978.0,80,2012,4,2,95,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482
-25.810483,27.909552,04-04-2012,168.844,560.0,10.0,13855.0,9579.0,13813.0,11123.5,0.0015179991325719,-0.1810020519835833,0.1824699155073816,-0.1824699155073816,-0.0746045163627577,0.0746045163627577,1.1612381250652348,0.4463931516859647,0.0310623210427842,0.8028509563334478,0.99696860339227,0.6913749548899264,1.1612381250652348,1.4420085603925104,9.536473630802217,9.167432870964909,9.533437849648918,9.316905162204211,191961025.0,123732252.25,,,,,,,,-50989.375,,,,,,163.5,141.8,29.28999900817871,15.739999771118164,2.200000047683716,134.8000030517578,28.700000762939453,-1.350000023841858,7.1000000000000005,1179.497314453125,10,2012,4,2,95,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482
-27.937778,31.209444,04-04-2012,46.922,213.1,10.0,15252.5,8848.0,12188.0,9680.0,0.1116779942056445,-0.1587754325917467,0.2657413746602757,-0.2657413746602757,-0.0449050086355783,0.0449050086355783,1.09403254972874,0.7238358951175212,-0.0485658657558979,0.6346500573676405,0.7990821176856201,0.5801016226848019,1.09403254972874,1.3774864376130045,9.6325642638993,9.08805973726735,9.408289184655835,9.177920480720072,232638756.25,93702400.0,,,,,,,,-43793.125,,,,,,145.1999969482422,150.70000000000002,28.71999931335449,17.15999984741211,28.200000762939453,143.8000030517578,1.399999976158142,5.549999713897705,7.5,630.9076538085938,10,2012,4,2,95,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482
-28.404444,30.013056,04-04-2012,72.203,310.5,10.0,14685.0,10130.0,16651.0,13312.0,-0.0627393413326523,-0.2434935215264544,0.1835583316542406,-0.1835583316542406,-0.1357392713932252,0.1357392713932252,1.314116485686068,0.4496544916090677,0.0939793347694328,0.906503234593116,1.1338781069118071,0.6898195437521233,1.314116485686068,1.643731490621899,9.594649938011557,9.223355309053677,9.720285608314866,9.496496280431916,215649225.0,177209344.0,,,,,,,,-66363.25,,,,,,150.1999969482422,184.3,28.739999771118164,15.1899995803833,28.899999618530277,150.1999969482422,0.0,2.669999837875366,9.2,1082.1055908203125,30,2012,4,2,95,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482
-27.02314,28.59389,04-04-2012,135.447,385.0,12.0,13440.0,11389.0,11721.0,10419.5,0.0683200190771429,-0.0143660752920812,0.082605018325345,-0.082605018325345,0.0444551436366552,-0.0444551436366552,0.9148740012292482,0.1800860479409853,-0.0572392722937224,0.7752604166666609,0.8720982142857078,0.847395833333327,0.9148740012292482,1.0291509351128192,9.506065016071148,9.340491056441229,9.369222697036374,9.251530298801043,180633600.0,108565980.25,,,,,,,,-33341.625,,,,,,152.0,145.9,27.149999618530277,13.170000076293944,2.200000047683716,138.6999969482422,13.300000190734863,-1.1899999380111694,7.300000000000001,1486.530517578125,80,2012,4,2,95,14,autumn,1,15,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482
