Latitude,Longitude,Sample Date,red,blue,lwir11
-25.81048333,27.90955222,16-05-2012,,,
-24.768889,31.39,16-05-2012,,,
-29.033333,23.983333,16-05-2012,,,
-34.092222,21.295278,16-05-2012,,,
-33.13083,18.86278,16-05-2012,,,
-24.99328,30.81444,17-05-2012,,,
-33.970833,22.548333,17-05-2012,,,
-25.436111,31.982222,18-05-2012,,,
-25.14944444,31.94055556,18-05-2012,,,
-29.7775,29.470833,21-05-2012,,,
-29.987778,29.851667,21-05-2012,,,
-29.744167,29.905833,21-05-2012,,,
-30.27402,30.69602,21-05-2012,,,
-26.73806,27.59194,21-05-2012,,,
-33.818056,19.694722,21-05-2012,,,
-27.01011111,26.69808333,22-05-2012,,,
-34.065833,20.404167,22-05-2012,,,
-24.679167,30.8025,22-05-2012,,,
-24.183889,30.823889,22-05-2012,,,
-25.127778,27.628889,22-05-2012,,,
-25.20639,27.558,22-05-2012,,,
-24.69514,27.40906,22-05-2012,,,
-27.363611,31.783333,22-05-2012,,,
-30.733889,29.828333,22-05-2012,,,
-27.169444,29.233889,22-05-2012,,,
-26.880278,26.965,22-05-2012,,,
-26.98472222,26.63227778,22-05-2012,,,
-29.160278,26.573333,22-05-2012,,,
-30.336111,27.359444,22-05-2012,,,
-33.501667,21.624167,22-05-2012,,,
-34.075556,20.145556,22-05-2012,,,
-33.897778,20.012778,22-05-2012,,,
-24.058889,31.237222,23-05-2012,,,
-30.398056,30.601944,23-05-2012,,,
-30.160091,27.40124,23-05-2012,,,
-28.69485,28.23487,23-05-2012,,,
-28.883333,27.89,23-05-2012,,,
-34.005833,22.351111,23-05-2012,,,
-29.641944,30.6875,24-05-2012,,,
-30.830556,26.921389,24-05-2012,,,
-29.380556,30.2775,24-05-2012,,,
-30.679722,26.7125,24-05-2012,,,
-29.615556,27.065278,24-05-2012,,,
-34.031944,22.053333,24-05-2012,,,
-34.039722,22.133333,24-05-2012,,,
-30.398056,30.601944,25-05-2012,,,
-30.27402,30.69602,25-05-2012,,,
-29.658056,25.973333,25-05-2012,,,
-31.000833,26.353056,25-05-2012,,,
-28.460833,21.248889,25-05-2012,,,
-29.803611,30.516111,25-05-2012,,,
-29.758889,30.935278,26-05-2012,,,
-28.760833,17.730278,27-05-2012,,,
-25.99136,27.84208,28-05-2012,,,
-26.861111,28.884722,28-05-2012,,,
-26.970278,27.211111,28-05-2012,,,
-26.45,28.085833,28-05-2012,,,
-27.01011111,26.69808333,29-05-2012,,,
-29.380556,30.2775,29-05-2012,,,
-27.00222,28.76528,29-05-2012,,,
-26.648056,27.089444,29-05-2012,,,
-26.880278,26.965,29-05-2012,,,
-26.98472222,26.63227778,29-05-2012,,,
-31.000833,26.353056,29-05-2012,,,
-25.45963889,28.26430556,29-05-2012,,,
-29.161667,23.696389,30-05-2012,,,
-24.282222,28.090278,30-05-2012,,,
-27.937778,31.209444,30-05-2012,,,
-28.404444,30.013056,30-05-2012,,,
-28.1175,26.719444,30-05-2012,,,
-28.44555556,32.325,12-05-2012,,,
-24.670833,28.560833,31-05-2012,,,
-27.573056,24.746389,31-05-2012,,,
-30.679722,26.7125,31-05-2012,,,
-28.44555556,32.325,12-07-2012,,,
-33.38056,19.30167,31-05-2012,,,
-33.13083,18.86278,31-05-2012,,,
-29.161667,23.696389,01-06-2012,,,
-28.7115,24.07288889,01-06-2012,,,
-27.5275,30.858056,01-06-2012,,,
-29.1825,23.575556,01-06-2012,,,
-26.73806,27.59194,04-06-2012,,,
-32.502778,19.535833,04-06-2012,,,
-25.127778,27.628889,05-06-2012,,,
-25.20639,27.558,05-06-2012,,,
-24.69514,27.40906,05-06-2012,,,
-26.006389,29.253889,05-06-2012,,,
-28.747778,31.745833,05-06-2012,,,
-27.169444,29.233889,05-06-2012,,,
-34.250556,20.9925,05-06-2012,,,
-25.57877778,29.12747222,05-06-2012,,,
-23.658056,31.05,06-06-2012,,,
-28.801278,31.955389,06-06-2012,,,
-27.02314,28.59389,06-06-2012,,,
-27.4275,28.525833,06-06-2012,,,
-27.3,28.586944,06-06-2012,,,
-28.141944,26.417778,06-06-2012,,,
-28.1175,26.719444,06-06-2012,,,
-28.44555556,32.325,08-08-2012,,,
-33.7075,18.97444444,06-06-2012,,,
-33.72266667,18.61691667,06-06-2012,,,
-29.140556,31.391944,07-06-2012,,,
-23.838611,31.640833,07-06-2012,,,
-28.44555556,32.325,12-09-2012,,,
-28.75,30.442778,07-06-2012,,,
-29.161667,30.629722,07-06-2012,,,
-27.398611,26.614722,07-06-2012,,,
-27.671111,27.236944,07-06-2012,,,
-27.5275,30.858056,25-08-2011,,,
-27.4,26.624722,07-06-2012,,,
-25.99136,27.84208,11-06-2012,,,
-26.861111,28.884722,11-06-2012,,,
-27.671111,27.236944,11-06-2012,,,
-31.554722,29.245556,11-06-2012,,,
-33.818056,19.694722,11-06-2012,,,
-27.935,26.126667,12-06-2012,,,
-28.141944,26.417778,12-06-2012,,,
-29.658056,25.973333,12-06-2012,,,
-31.000833,26.353056,12-06-2012,,,
-30.534167,24.961944,12-06-2012,,,
-31.104278,29.399722,12-06-2012,,,
-34.075556,20.145556,12-06-2012,,,
-25.45963889,28.26430556,12-06-2012,,,
-28.068333,31.55,12-06-2012,,,
-29.161667,23.696389,13-06-2012,,,
-25.81048333,27.90955222,13-06-2012,,,
-27.00222,28.76528,13-06-2012,,,
-28.1175,26.719444,13-06-2012,,,
-30.534167,24.961944,13-06-2012,,,
-30.568333,29.422778,13-06-2012,,,
-30.570833,29.150556,13-06-2012,,,
-29.161667,23.696389,14-06-2012,,,
-26.905,32.324722,14-06-2012,,,
-27.602222,29.942778,14-06-2012,,,
-27.935,26.126667,14-06-2012,,,
-28.1175,26.719444,14-06-2012,,,
-31.000833,26.353056,14-06-2012,,,
-30.679722,26.7125,14-06-2012,,,
-30.160091,27.40124,14-06-2012,,,
-30.86013889,29.07125,14-06-2012,,,
-28.7115,24.07288889,15-06-2012,,,
-27.01011111,26.69808333,15-06-2012,,,
-29.641944,30.6875,15-06-2012,,,
-26.648056,27.089444,15-06-2012,,,
-26.970278,27.211111,15-06-2012,,,
-26.880278,26.965,15-06-2012,,,
-26.98472222,26.63227778,15-06-2012,,,
-27.398611,26.614722,15-06-2012,,,
-29.1825,23.575556,15-06-2012,,,
-22.91028,29.61111,18-06-2012,,,
-29.7775,29.470833,18-06-2012,,,
-29.744167,29.905833,18-06-2012,,,
-26.861111,28.884722,18-06-2012,,,
-26.73806,27.59194,18-06-2012,,,
-26.45,28.085833,18-06-2012,,,
-34.065833,20.404167,19-06-2012,,,
-25.127778,27.628889,19-06-2012,,,
-25.20639,27.558,19-06-2012,,,
-24.69514,27.40906,19-06-2012,,,
-27.363611,31.783333,19-06-2012,,,
-30.733889,29.828333,19-06-2012,,,
-27.169444,29.233889,19-06-2012,,,
-27.00222,28.76528,19-06-2012,,,
-29.160278,26.573333,19-06-2012,,,
-29.028629,24.638389,19-06-2012,,,
-29.161667,23.696389,20-06-2012,,,
-24.282222,28.090278,20-06-2012,,,
-25.681111,31.783333,20-06-2012,,,
-25.398889,31.610556,20-06-2012,,,
-30.398056,30.601944,20-06-2012,,,
-30.27402,30.69602,20-06-2012,,,
-29.615556,27.065278,20-06-2012,,,
-28.883333,27.89,20-06-2012,,,
-34.405833,19.600556,20-06-2012,,,
-24.670833,28.560833,21-06-2012,,,
-24.99328,30.81444,21-06-2012,,,
-24.768889,31.39,21-06-2012,,,
-27.802778,28.768333,21-06-2012,,,
-27.935,26.126667,21-06-2012,,,
-28.1175,26.719444,21-06-2012,,,
-30.679722,26.7125,21-06-2012,,,
-30.160091,27.40124,21-06-2012,,,
-30.336111,27.359444,21-06-2012,,,
-33.501667,21.624167,21-06-2012,,,
-34.329722,18.990278,21-06-2012,,,
-25.436111,31.982222,22-06-2012,,,
-25.14944444,31.94055556,22-06-2012,,,
-29.658056,25.973333,22-06-2012,,,
-31.000833,26.353056,22-06-2012,,,
-29.803611,30.516111,22-06-2012,,,
-27.363611,31.783333,24-11-2015,,,
-28.760833,17.730278,24-06-2012,,,
-24.679167,30.8025,25-06-2012,,,
-25.99136,27.84208,25-06-2012,,,
-25.362222,31.956667,25-06-2012,,,
-25.14944444,31.94055556,25-06-2012,,,
-27.01011111,26.69808333,26-06-2012,,,
-24.183889,30.823889,26-06-2012,,,
-29.758889,30.935278,26-06-2012,,,
-29.380556,30.2775,26-06-2012,,,
-26.861111,28.884722,26-06-2012,,,
-26.880278,26.965,26-06-2012,,,
-26.45,28.085833,26-06-2012,,,
-26.98472222,26.63227778,26-06-2012,,,
-34.039722,22.133333,26-06-2012,,,
-33.7075,18.97444444,26-06-2012,,,
-33.72266667,18.61691667,26-06-2012,,,
-25.45963889,28.26430556,26-06-2012,,,
-29.161667,23.696389,27-06-2012,,,
-25.81048333,27.90955222,27-06-2012,,,
-30.830556,26.921389,27-06-2012,,,
-24.058889,31.237222,27-06-2012,,,
-28.404444,30.013056,27-06-2012,,,
-27.4275,28.525833,27-06-2012,,,
-34.031944,22.053333,27-06-2012,,,
-32.595833,19.009444,27-06-2012,,,
-28.058889,30.373611,27-06-2012,,,
-25.447222,30.711667,27-06-2012,,,
-29.161667,23.696389,28-06-2012,,,
-29.641944,30.6875,28-06-2012,,,
-31.860278,18.6875,28-06-2012,,,
-27.5275,30.858056,28-06-2012,,,
-29.380556,30.2775,28-06-2012,,,
-27.00222,28.76528,28-06-2012,,,
-26.648056,27.089444,28-06-2012,,,
-29.028629,24.638389,28-06-2012,,,
-29.1825,23.575556,28-06-2012,,,
-25.49037,30.6986,29-06-2012,,,
-30.398056,30.601944,29-06-2012,,,
-30.27402,30.69602,29-06-2012,,,
-27.935,26.126667,29-06-2012,,,
-28.1175,26.719444,29-06-2012,,,
-25.127778,27.628889,03-07-2012,,,
-25.20639,27.558,03-07-2012,,,
-24.69514,27.40906,03-07-2012,,,
-28.747778,31.745833,03-07-2012,,,
-31.5653,18.3306,03-07-2012,,,
-24.39619444,27.08983333,04-07-2012,,,
-28.801278,31.955389,04-07-2012,,,
-27.935,26.126667,04-07-2012,,,
-28.141944,26.417778,04-07-2012,,,
-28.1175,26.719444,04-07-2012,,,
-28.75,30.442778,05-07-2012,,,
-29.161667,30.629722,05-07-2012,,,
-28.460833,21.248889,05-07-2012,,,
-34.092222,21.295278,05-07-2012,,,
-33.38056,19.30167,05-07-2012,,,
-27.4,26.624722,05-07-2012,,,
-27.573056,24.746389,06-07-2012,,,
-28.760833,17.730278,08-07-2012,,,
-29.028629,24.638389,09-07-2012,,,
-33.818056,19.694722,09-07-2012,,,
-26.861111,28.884722,10-07-2012,,,
-26.880278,26.965,10-07-2012,,,
-26.45,28.085833,10-07-2012,,,
-26.98472222,26.63227778,10-07-2012,,,
-27.935,26.126667,10-07-2012,,,
-28.1175,26.719444,10-07-2012,,,
-28.69485,28.23487,10-07-2012,,,
-31.104278,29.399722,10-07-2012,,,
-31.396,29.2651,10-07-2012,,,
-34.075556,20.145556,10-07-2012,,,
-25.45963889,28.26430556,10-07-2012,,,
-28.338333,31.373611,10-07-2012,,,
-28.068333,31.55,10-07-2012,,,
-28.760833,17.730278,11-07-2012,,,
-29.161667,23.696389,11-07-2012,,,
-25.81048333,27.90955222,11-07-2012,,,
-29.641944,30.6875,11-07-2012,,,
-28.883333,27.89,11-07-2012,,,
-30.568333,29.422778,11-07-2012,,,
-30.86013889,29.07125,11-07-2012,,,
-30.570833,29.150556,11-07-2012,,,
-30.77586667,29.03221667,11-07-2012,,,
-34.250556,20.9925,11-07-2012,,,
-28.44555556,32.325,09-10-2012,,,
-26.648056,27.089444,12-07-2012,,,
-27.902778,24.615556,12-07-2012,,,
-28.768056,20.720556,12-07-2012,,,
-31.031389,28.883333,12-07-2012,,,
-29.7775,29.470833,16-07-2012,,,
-29.987778,29.851667,16-07-2012,,,
-29.744167,29.905833,16-07-2012,,,
-33.897778,20.012778,16-07-2012,,,
-27.01011111,26.69808333,17-07-2012,,,
-34.065833,20.404167,17-07-2012,,,
-25.127778,27.628889,17-07-2012,,,
-25.20639,27.558,17-07-2012,,,
-24.69514,27.40906,17-07-2012,,,
-25.73411,27.21422,17-07-2012,,,
-27.363611,31.783333,17-07-2012,,,
-30.733889,29.828333,17-07-2012,,,
-26.648056,27.089444,17-07-2012,,,
-26.970278,27.211111,17-07-2012,,,
-26.45,28.085833,17-07-2012,,,
-26.98472222,26.63227778,17-07-2012,,,
-27.935,26.126667,17-07-2012,,,
-29.160278,26.573333,17-07-2012,,,
-33.870833,20.003333,17-07-2012,,,
-29.161667,23.696389,18-07-2012,,,
-24.39619444,27.08983333,18-07-2012,,,
-26.905,32.324722,18-07-2012,,,
-30.398056,30.601944,18-07-2012,,,
-30.27402,30.69602,18-07-2012,,,
-27.169444,29.233889,18-07-2012,,,
-26.861111,28.884722,18-07-2012,,,
-28.69485,28.23487,18-07-2012,,,
-29.615556,27.065278,18-07-2012,,,
-28.883333,27.89,18-07-2012,,,
-34.02861,22.22222,18-07-2012,,,
-34.405833,19.600556,18-07-2012,,,
-30.160091,27.40124,19-07-2012,,,
-30.336111,27.359444,19-07-2012,,,
-30.830556,26.921389,20-07-2012,,,
-29.658056,25.973333,20-07-2012,,,
-31.000833,26.353056,20-07-2012,,,
-30.679722,26.7125,20-07-2012,,,
-28.460833,21.248889,20-07-2012,,,
-29.803611,30.516111,20-07-2012,,,
-31.5653,18.3306,21-07-2012,,,
-24.679167,30.8025,23-07-2012,,,
-25.99136,27.84208,23-07-2012,,,
-26.880278,26.965,23-07-2012,,,
-26.98472222,26.63227778,23-07-2012,,,
-33.31388889,19.07472222,23-07-2012,,,
-24.183889,30.823889,24-07-2012,,,
-26.861111,28.884722,24-07-2012,,,
-26.970278,27.211111,24-07-2012,,,
-27.802778,28.768333,24-07-2012,,,
-28.69485,28.23487,24-07-2012,,,
-33.501667,21.624167,24-07-2012,,,
-29.161667,23.696389,25-07-2012,,,
-25.81048333,27.90955222,25-07-2012,,,
-24.034167,31.123611,25-07-2012,,,
-29.380556,30.2775,25-07-2012,,,
-28.058889,30.373611,25-07-2012,,,
-29.641944,30.6875,26-07-2012,,,
-31.860278,18.6875,26-07-2012,,,
-27.5275,30.858056,26-07-2012,,,
-29.380556,30.2775,26-07-2012,,,
-27.00222,28.76528,26-07-2012,,,
-26.648056,27.089444,26-07-2012,,,
-29.758889,30.935278,27-07-2012,,,
-30.27402,30.69602,28-07-2012,,,
-27.01011111,26.69808333,30-07-2012,,,
-26.648056,27.089444,30-07-2012,,,
-26.880278,26.965,30-07-2012,,,
-26.98472222,26.63227778,30-07-2012,,,
-31.554722,29.245556,30-07-2012,,,
-33.38056,19.30167,30-07-2012,,,
-25.127778,27.628889,31-07-2012,,,
-25.20639,27.558,31-07-2012,,,
-26.861111,28.884722,31-07-2012,,,
-26.970278,27.211111,31-07-2012,,,
-26.73806,27.59194,31-07-2012,,,
-26.45,28.085833,31-07-2012,,,
-31.104278,29.399722,31-07-2012,,,
-24.39619444,27.08983333,01-08-2012,,,
-27.169444,29.233889,01-08-2012,,,
-28.141944,26.417778,01-08-2012,,,
-28.1175,26.719444,01-08-2012,,,
-33.13083,18.86278,01-08-2012,,,
-28.75,30.442778,02-08-2012,,,
-29.161667,30.629722,02-08-2012,,,
-27.00222,28.76528,02-08-2012,,,
-26.648056,27.089444,02-08-2012,,,
-27.398611,26.614722,02-08-2012,,,
-28.376944,24.303056,02-08-2012,,,
-27.671111,27.236944,03-08-2012,,,
-28.735556,29.820556,04-08-2012,,,
-28.760833,17.730278,05-08-2012,,,
-25.99136,27.84208,06-08-2012,,,
-26.970278,27.211111,06-08-2012,,,
-33.818056,19.694722,06-08-2012,,,
-27.01011111,26.69808333,07-08-2012,,,
-29.641944,30.6875,07-08-2012,,,
-28.735556,29.820556,07-08-2012,,,
-26.880278,26.965,07-08-2012,,,
-26.98472222,26.63227778,07-08-2012,,,
-27.398611,26.614722,07-08-2012,,,
-34.075556,20.145556,07-08-2012,,,
-25.45963889,28.26430556,07-08-2012,,,
-28.338333,31.373611,07-08-2012,,,
-28.068333,31.55,07-08-2012,,,
-25.57877778,29.12747222,07-08-2012,,,
-25.81048333,27.90955222,08-08-2012,,,
-28.44555556,32.325,31-10-2012,,,
-26.861111,28.884722,08-08-2012,,,
-26.45,28.085833,08-08-2012,,,
-27.273889,28.49,09-08-2012,,,
-27.802778,28.768333,09-08-2012,,,
-27.00222,28.76528,10-08-2012,,,
-27.02314,28.59389,10-08-2012,,,
-26.648056,27.089444,10-08-2012,,,
-27.573056,24.746389,10-08-2012,,,
-34.065833,20.404167,12-08-2012,,,
-27.01011111,26.69808333,13-08-2012,,,
-29.7775,29.470833,13-08-2012,,,
-29.987778,29.851667,13-08-2012,,,
-29.744167,29.905833,13-08-2012,,,
-26.880278,26.965,13-08-2012,,,
-26.98472222,26.63227778,13-08-2012,,,
-25.127778,27.628889,14-08-2012,,,
-24.39619444,27.08983333,14-08-2012,,,
-24.69514,27.40906,14-08-2012,,,
-25.73411,27.21422,14-08-2012,,,
-26.03611,30.99778,14-08-2012,,,
-27.363611,31.783333,14-08-2012,,,
-26.73806,27.59194,14-08-2012,,,
-26.45,28.085833,14-08-2012,,,
-27.273889,28.49,14-08-2012,,,
-29.160278,26.573333,14-08-2012,,,
-34.250556,20.9925,14-08-2012,,,
-33.897778,20.012778,14-08-2012,,,
-25.20639,27.558,15-08-2012,,,
-25.49037,30.6986,15-08-2012,,,
-30.398056,30.601944,15-08-2012,,,
-30.27402,30.69602,15-08-2012,,,
-27.169444,29.233889,15-08-2012,,,
-27.3,28.586944,15-08-2012,,,
-29.033333,23.983333,15-08-2012,,,
-28.69485,28.23487,15-08-2012,,,
-29.615556,27.065278,15-08-2012,,,
-28.883333,27.89,15-08-2012,,,
-34.405833,19.600556,15-08-2012,,,
-25.447222,30.711667,15-08-2012,,,
-30.13573889,30.67422222,16-08-2012,,,
-26.648056,27.089444,16-08-2012,,,
-27.902778,24.615556,16-08-2012,,,
-30.160091,27.40124,16-08-2012,,,
-30.336111,27.359444,16-08-2012,,,
-30.830556,26.921389,17-08-2012,,,
-29.658056,25.973333,17-08-2012,,,
-31.000833,26.353056,17-08-2012,,,
-30.679722,26.7125,17-08-2012,,,
-29.803611,30.516111,17-08-2012,,,
-28.760833,17.730278,18-08-2012,,,
-22.43772222,31.07805556,19-08-2012,,,
-24.679167,30.8025,20-08-2012,,,
-25.99136,27.84208,20-08-2012,,,
-30.27402,30.69602,20-08-2012,,,
-26.880278,26.965,20-08-2012,,,
-26.98472222,26.63227778,20-08-2012,,,
-33.7075,18.97444444,20-08-2012,,,
-24.183889,30.823889,21-08-2012,,,
-29.380556,30.2775,21-08-2012,,,
-26.45,28.085833,21-08-2012,,,
-33.464444,18.740556,21-08-2012,,,
-25.45963889,28.26430556,21-08-2012,,,
-25.81048333,27.90955222,22-08-2012,,,
-24.058889,31.237222,22-08-2012,,,
-27.169444,29.233889,22-08-2012,,,
-27.273889,28.49,22-08-2012,,,
-27.802778,28.768333,22-08-2012,,,
-28.058889,30.373611,22-08-2012,,,
-29.161667,23.696389,23-08-2012,,,
-28.7115,24.07288889,23-08-2012,,,
-31.860278,18.6875,23-08-2012,,,
-27.937778,31.209444,23-08-2012,,,
-26.648056,27.089444,23-08-2012,,,
-29.1825,23.575556,23-08-2012,,,
-34.031944,22.053333,23-08-2012,,,
-34.02861,22.22222,23-08-2012,,,
-23.838611,31.640833,24-08-2012,,,
-32.502778,19.535833,24-08-2012,,,
-29.380556,30.2775,26-08-2012,,,
-29.641944,30.6875,27-08-2012,,,
-29.758889,30.935278,27-08-2012,,,
-27.01011111,26.69808333,28-08-2012,,,
-25.127778,27.628889,28-08-2012,,,
-25.20639,27.558,28-08-2012,,,
-24.69514,27.40906,28-08-2012,,,
-28.747778,31.745833,28-08-2012,,,
-26.970278,27.211111,28-08-2012,,,
-26.880278,26.965,28-08-2012,,,
-26.45,28.085833,28-08-2012,,,
-26.98472222,26.63227778,28-08-2012,,,
-30.86013889,29.07125,28-08-2012,,,
-31.104278,29.399722,28-08-2012,,,
-31.396,29.2651,28-08-2012,,,
-31.554722,29.245556,28-08-2012,,,
-33.501667,21.624167,28-08-2012,,,
-31.5653,18.3306,28-08-2012,,,
-29.161667,23.696389,29-08-2012,,,
-28.801278,31.955389,29-08-2012,,,
-28.141944,26.417778,29-08-2012,,,
-28.1175,26.719444,29-08-2012,,,
-30.568333,29.422778,29-08-2012,,,
-30.77586667,29.03221667,29-08-2012,,,
-33.13083,18.86278,29-08-2012,,,
-24.282222,28.090278,30-08-2012,,,
-28.75,30.442778,30-08-2012,,,
-29.161667,30.629722,30-08-2012,,,
-27.00222,28.76528,30-08-2012,,,
-27.398611,26.614722,30-08-2012,,,
-27.671111,27.236944,30-08-2012,,,
-33.38056,19.30167,30-08-2012,,,
-27.902778,24.615556,31-08-2012,,,
-28.760833,17.730278,02-09-2012,,,
-25.99136,27.84208,03-09-2012,,,
-22.43772222,31.07805556,03-09-2012,,,
-26.970278,27.211111,03-09-2012,,,
-27.3,28.586944,03-09-2012,,,
-31.031389,28.883333,03-09-2012,,,
-33.818056,19.694722,03-09-2012,,,
-27.01011111,26.69808333,04-09-2012,,,
-26.880278,26.965,04-09-2012,,,
-26.98472222,26.63227778,04-09-2012,,,
-27.671111,27.236944,04-09-2012,,,
-34.075556,20.145556,04-09-2012,,,
-25.45963889,28.26430556,04-09-2012,,,
-28.338333,31.373611,04-09-2012,,,
-28.068333,31.55,04-09-2012,,,
-27.4,26.624722,04-09-2012,,,
-29.161667,23.696389,05-09-2012,,,
-25.81048333,27.90955222,05-09-2012,,,
-27.602222,29.942778,05-09-2012,,,
-27.169444,29.233889,05-09-2012,,,
-26.73806,27.59194,05-09-2012,,,
-26.45,28.085833,05-09-2012,,,
-29.641944,30.6875,06-09-2012,,,
-29.161667,23.696389,07-09-2012,,,
-28.7115,24.07288889,07-09-2012,,,
-27.02314,28.59389,07-09-2012,,,
-27.273889,28.49,07-09-2012,,,
-29.1825,23.575556,07-09-2012,,,
-29.028629,24.638389,08-09-2012,,,
-27.01011111,26.69808333,10-09-2012,,,
-29.987778,29.851667,10-09-2012,,,
-29.744167,29.905833,10-09-2012,,,
-26.98472222,26.63227778,10-09-2012,,,
-29.160278,26.573333,10-09-2012,,,
-34.065833,20.404167,11-09-2012,,,
-25.127778,27.628889,11-09-2012,,,
-24.39619444,27.08983333,11-09-2012,,,
-24.69514,27.40906,11-09-2012,,,
-27.363611,31.783333,11-09-2012,,,
-30.733889,29.828333,11-09-2012,,,
-26.970278,27.211111,11-09-2012,,,
-26.45,28.085833,11-09-2012,,,
-28.69485,28.23487,11-09-2012,,,
-29.615556,27.065278,11-09-2012,,,
-28.883333,27.89,11-09-2012,,,
-33.897778,20.012778,11-09-2012,,,
-29.161667,23.696389,12-09-2012,,,
-25.20639,27.558,12-09-2012,,,
-22.769722,30.886944,12-09-2012,,,
-28.44555556,32.325,24-01-2013,,,
-26.905,32.324722,12-09-2012,,,
-30.398056,30.601944,12-09-2012,,,
-30.27402,30.69602,12-09-2012,,,
-30.160091,27.40124,12-09-2012,,,
-30.336111,27.359444,12-09-2012,,,
-28.768056,20.720556,12-09-2012,,,
-34.405833,19.600556,12-09-2012,,,
-30.830556,26.921389,13-09-2012,,,
-27.00222,28.76528,13-09-2012,,,
-26.648056,27.089444,13-09-2012,,,
-31.000833,26.353056,13-09-2012,,,
-30.679722,26.7125,13-09-2012,,,
-34.329722,18.990278,13-09-2012,,,
-27.573056,24.746389,14-09-2012,,,
-29.658056,25.973333,14-09-2012,,,
-29.803611,30.516111,14-09-2012,,,
-29.161667,23.696389,17-09-2012,,,
-25.99136,27.84208,17-09-2012,,,
-26.73806,27.59194,17-09-2012,,,
-26.45,28.085833,17-09-2012,,,
-27.935,26.126667,17-09-2012,,,
-29.1825,23.575556,17-09-2012,,,
-33.31388889,19.07472222,17-09-2012,,,
-27.01011111,26.69808333,18-09-2012,,,
-22.91028,29.61111,18-09-2012,,,
-27.5275,30.858056,18-09-2012,,,
-29.380556,30.2775,18-09-2012,,,
-27.169444,29.233889,18-09-2012,,,
-26.648056,27.089444,18-09-2012,,,
-26.970278,27.211111,18-09-2012,,,
-26.880278,26.965,18-09-2012,,,
-27.802778,28.768333,18-09-2012,,,
-33.7075,18.97444444,18-09-2012,,,
-25.45963889,28.26430556,18-09-2012,,,
-29.161667,23.696389,19-09-2012,,,
-25.81048333,27.90955222,19-09-2012,,,
-23.763056,27.908611,19-09-2012,,,
-27.00222,28.76528,19-09-2012,,,
-27.273889,28.49,19-09-2012,,,
-34.039722,22.133333,19-09-2012,,,
-32.595833,19.009444,19-09-2012,,,
-34.005833,22.351111,19-09-2012,,,
-31.860278,18.6875,20-09-2012,,,
-29.744167,29.905833,27-12-2013,,,
-24.282222,28.090278,20-09-2012,,,
-23.838611,31.640833,20-09-2012,,,
-24.670833,28.560833,21-09-2012,,,
-32.502778,19.535833,21-09-2012,,,
-24.183889,30.823889,25-09-2012,,,
-25.127778,27.628889,25-09-2012,,,
-25.20639,27.558,25-09-2012,,,
-24.69514,27.40906,25-09-2012,,,
-25.73411,27.21422,25-09-2012,,,
-26.45,28.085833,25-09-2012,,,
-31.396,29.2651,25-09-2012,,,
-31.554722,29.245556,25-09-2012,,,
-33.501667,21.624167,25-09-2012,,,
-33.38056,19.30167,25-09-2012,,,
-29.161667,23.696389,26-09-2012,,,
-27.01011111,26.69808333,26-09-2012,,,
-24.39619444,27.08983333,26-09-2012,,,
-29.380556,30.2775,26-09-2012,,,
-26.648056,27.089444,26-09-2012,,,
-26.880278,26.965,26-09-2012,,,
-27.802778,28.768333,26-09-2012,,,
-26.98472222,26.63227778,26-09-2012,,,
-28.141944,26.417778,26-09-2012,,,
-28.1175,26.719444,26-09-2012,,,
-30.568333,29.422778,26-09-2012,,,
-30.570833,29.150556,26-09-2012,,,
-31.104278,29.399722,26-09-2012,,,
-31.5653,18.3306,26-09-2012,,,
-29.641944,30.6875,27-09-2012,,,
-24.679167,30.8025,27-09-2012,,,
-28.747778,31.745833,27-09-2012,,,
-28.801278,31.955389,27-09-2012,,,
-28.75,30.442778,27-09-2012,,,
-29.758889,30.935278,27-09-2012,,,
-29.161667,30.629722,27-09-2012,,,
-27.00222,28.76528,27-09-2012,,,
-27.38972222,26.46388889,27-09-2012,,,
-27.398611,26.614722,27-09-2012,,,
-27.671111,27.236944,27-09-2012,,,
-31.031389,28.883333,27-09-2012,,,
-30.86013889,29.07125,27-09-2012,,,
-30.77586667,29.03221667,27-09-2012,,,
-33.13083,18.86278,27-09-2012,,,
-30.27402,30.69602,28-09-2012,,,
-27.902778,24.615556,28-09-2012,,,
-24.9675,31.516667,30-09-2012,,,
-29.161667,23.696389,01-10-2012,,,
-26.861111,28.884722,01-10-2012,,,
-26.73806,27.59194,01-10-2012,,,
-26.45,28.085833,01-10-2012,,,
-33.818056,19.694722,01-10-2012,,,
-28.7115,24.07288889,02-10-2012,,,
-23.658056,31.05,02-10-2012,,,
-28.735556,29.820556,02-10-2012,,,
-27.169444,29.233889,02-10-2012,,,
-27.802778,28.768333,02-10-2012,,,
-27.398611,26.614722,02-10-2012,,,
-27.671111,27.236944,02-10-2012,,,
-29.1825,23.575556,02-10-2012,,,
-34.075556,20.145556,02-10-2012,,,
-25.45963889,28.26430556,02-10-2012,,,
-28.338333,31.373611,02-10-2012,,,
-28.068333,31.55,02-10-2012,,,
-27.01011111,26.69808333,03-10-2012,,,
-25.81048333,27.90955222,03-10-2012,,,
-29.641944,30.6875,03-10-2012,,,
-22.769722,30.886944,03-10-2012,,,
-27.00222,28.76528,03-10-2012,,,
-27.02314,28.59389,03-10-2012,,,
-26.648056,27.089444,03-10-2012,,,
