Latitude,Longitude,Sample Date,year,month,quarter,day_of_year,week_of_year,season,is_wet_season,months_since_start,month_sin,month_cos,day_of_year_sin,day_of_year_cos
-26.861111,28.884722,17-10-2011,2011,10,4,290,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9648061359537647,0.262962202656514
-26.73806,27.59194,17-10-2011,2011,10,4,290,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9648061359537647,0.262962202656514
-26.98472222,26.63227778,17-10-2011,2011,10,4,290,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9648061359537647,0.262962202656514
-29.042222,24.6,17-10-2011,2011,10,4,290,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9648061359537647,0.262962202656514
-29.380556,30.2775,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-27.00222,28.76528,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-26.648056,27.089444,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-26.970278,27.211111,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-26.880278,26.965,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-28.141944,26.417778,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-31.436944,20.474722,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-33.501667,21.624167,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-33.818056,19.694722,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-25.45963889,28.26430556,18-10-2011,2011,10,4,291,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9601498736716018,0.2794856348516095
-28.7115,24.07288889,19-10-2011,2011,10,4,292,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
-25.81048333,27.90955222,19-10-2011,2011,10,4,292,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
-26.006389,29.253889,19-10-2011,2011,10,4,292,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
-29.1825,23.575556,19-10-2011,2011,10,4,292,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
-34.075556,20.145556,19-10-2011,2011,10,4,292,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9552106508146317,0.2959267013472893
-27.5275,30.858056,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-28.404444,30.013056,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-27.38972222,26.46388889,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-29.028629,24.638389,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-28.058889,30.373611,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-25.57877778,29.12747222,20-10-2011,2011,10,4,293,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9499899229945011,0.3122805568857945
-27.937778,31.209444,21-10-2011,2011,10,4,294,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9444892287836614,0.3285423819108344
-28.760833,17.730278,22-10-2011,2011,10,4,295,42,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.938710189261944,0.3447073839879342
-24.058889,31.237222,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-29.7775,29.470833,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-29.987778,29.851667,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-29.744167,29.905833,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-27.169444,29.233889,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-26.73806,27.59194,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-26.45,28.085833,24-10-2011,2011,10,4,297,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9263239682514949,0.3767278936351853
-34.065833,20.404167,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-25.127778,27.628889,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-25.20639,27.558,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-24.69514,27.40906,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-25.73411,27.21422,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-22.769722,30.886944,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-28.747778,31.745833,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-30.733889,29.828333,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-31.104278,29.399722,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-30.77586667,29.03221667,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-31.396,29.2651,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-31.554722,29.245556,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-34.092222,21.295278,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-27.495556,26.074722,25-10-2011,2011,10,4,298,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9197204370389466,0.3925739646141719
-30.398056,30.601944,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-30.27402,30.69602,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-30.568333,29.422778,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-30.86013889,29.07125,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-30.570833,29.150556,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-33.897778,20.012778,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-25.447222,30.711667,26-10-2011,2011,10,4,299,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9128458599921356,0.40830434224389334
-30.13573889,30.67422222,27-10-2011,2011,10,4,300,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9057022630804715,0.42391439070986053
-31.031389,28.883333,27-10-2011,2011,10,4,300,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9057022630804715,0.42391439070986053
-34.405833,19.600556,27-10-2011,2011,10,4,300,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.9057022630804715,0.42391439070986053
-27.398611,26.614722,28-10-2011,2011,10,4,301,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.898291751554753,0.4393995096591413
-27.902778,24.615556,28-10-2011,2011,10,4,301,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.898291751554753,0.4393995096591413
-29.803611,30.516111,28-10-2011,2011,10,4,301,43,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.898291751554753,0.4393995096591413
-25.99136,27.84208,31-10-2011,2011,10,4,304,44,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.8744809578310401,0.4850598461951956
-26.861111,28.884722,31-10-2011,2011,10,4,304,44,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.8744809578310401,0.4850598461951956
-26.45,28.085833,31-10-2011,2011,10,4,304,44,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.8744809578310401,0.4850598461951956
-32.502778,19.535833,31-10-2011,2011,10,4,304,44,spring,1,9,-0.8660254037844386,0.5000000000000001,-0.8744809578310401,0.4850598461951956
-31.860278,18.6875,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-28.735556,29.820556,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-27.00222,28.76528,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-26.880278,26.965,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-27.38972222,26.46388889,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-29.160278,26.573333,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-30.679722,26.7125,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-25.45963889,28.26430556,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-28.338333,31.373611,01-11-2011,2011,11,4,305,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
-25.81048333,27.90955222,02-11-2011,2011,11,4,306,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306
-29.641944,30.6875,02-11-2011,2011,11,4,306,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306
-28.69485,28.23487,02-11-2011,2011,11,4,306,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306
-29.615556,27.065278,02-11-2011,2011,11,4,306,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306
-29.161667,23.696389,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-28.44555556,32.325,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-27.602222,29.942778,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-30.160091,27.40124,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-30.336111,27.359444,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-28.883333,27.89,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-29.1825,23.575556,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-32.595833,19.009444,03-11-2011,2011,11,4,307,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851
-28.7115,24.07288889,04-11-2011,2011,11,4,308,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
-30.830556,26.921389,04-11-2011,2011,11,4,308,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
-27.573056,24.746389,04-11-2011,2011,11,4,308,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
-30.679722,26.7125,04-11-2011,2011,11,4,308,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
-28.69485,28.23487,04-11-2011,2011,11,4,308,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245
-28.760833,17.730278,05-11-2011,2011,11,4,309,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8296770135526191,0.5582437220268645
-29.658056,25.973333,05-11-2011,2011,11,4,309,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8296770135526191,0.5582437220268645
-31.000833,26.353056,05-11-2011,2011,11,4,309,44,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8296770135526191,0.5582437220268645
-27.169444,29.233889,07-11-2011,2011,11,4,311,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8100248628547756,0.5863955333706952
-26.73806,27.59194,07-11-2011,2011,11,4,311,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.8100248628547756,0.5863955333706952
-27.01011111,26.69808333,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-24.679167,30.8025,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-24.183889,30.823889,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-25.127778,27.628889,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-25.20639,27.558,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-24.69514,27.40906,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-27.363611,31.783333,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-29.380556,30.2775,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-26.98472222,26.63227778,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-27.398611,26.614722,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-27.671111,27.236944,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-27.495556,26.074722,08-11-2011,2011,11,4,312,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676
-24.058889,31.237222,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-27.02314,28.59389,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-26.648056,27.089444,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-27.273889,28.49,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-27.4275,28.525833,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-27.3,28.586944,09-11-2011,2011,11,4,313,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612
-29.161667,30.629722,10-11-2011,2011,11,4,314,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
-33.38056,19.30167,10-11-2011,2011,11,4,314,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
-33.31388889,19.07472222,10-11-2011,2011,11,4,314,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
-33.13083,18.86278,10-11-2011,2011,11,4,314,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
-33.7075,18.97444444,10-11-2011,2011,11,4,314,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937
-28.75,30.442778,11-11-2011,2011,11,4,315,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7678804460366002,0.640593178698175
-30.733889,29.828333,11-11-2011,2011,11,4,315,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7678804460366002,0.640593178698175
-27.5275,30.858056,12-11-2011,2011,11,4,316,45,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7567706633464628,0.6536804747720056
-24.670833,28.560833,14-11-2011,2011,11,4,318,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7338853664321989,0.6792733388972934
-25.99136,27.84208,14-11-2011,2011,11,4,318,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7338853664321989,0.6792733388972934
-24.925278,29.324444,14-11-2011,2011,11,4,318,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7338853664321989,0.6792733388972934
-24.282222,28.090278,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-29.380556,30.2775,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-27.00222,28.76528,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-26.648056,27.089444,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-34.031944,22.053333,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-34.039722,22.133333,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-25.45963889,28.26430556,15-11-2011,2011,11,4,319,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7221165966101161,0.6917713646142221
-29.161667,23.696389,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-25.81048333,27.90955222,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-22.935,28.004167,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-34.065833,20.404167,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-27.937778,31.209444,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-28.404444,30.013056,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-28.141944,26.417778,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-30.160091,27.40124,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-34.02861,22.22222,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-33.818056,19.694722,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-34.075556,20.145556,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-34.005833,22.351111,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-28.058889,30.373611,16-11-2011,2011,11,4,320,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.7101350157125358,0.7040655221348057
-22.91028,29.61111,17-11-2011,2011,11,4,321,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
-27.38972222,26.46388889,17-11-2011,2011,11,4,321,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
-27.398611,26.614722,17-11-2011,2011,11,4,321,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
-27.671111,27.236944,17-11-2011,2011,11,4,321,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
-33.897778,20.012778,17-11-2011,2011,11,4,321,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6979441547663436,0.7161521883143932
-27.902778,24.615556,18-11-2011,2011,11,4,322,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6855476064742156,0.7280278011569846
-28.760833,17.730278,19-11-2011,2011,11,4,323,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6729490241558331,0.7396888608649665
-29.161667,23.696389,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-27.01011111,26.69808333,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-29.7775,29.470833,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-29.744167,29.905833,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-26.861111,28.884722,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-26.45,28.085833,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-26.98472222,26.63227778,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-31.554722,29.245556,21-11-2011,2011,11,4,325,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6471606673266065,0.7623536388483899
-25.127778,27.628889,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-25.20639,27.558,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-24.69514,27.40906,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-29.987778,29.851667,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-27.169444,29.233889,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-26.970278,27.211111,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-26.880278,26.965,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-31.394444,20.947222,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-29.651389,22.746389,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-27.495556,26.074722,22-11-2011,2011,11,4,326,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6339784927628872,0.7733506777097294
-23.658056,31.05,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-28.747778,31.745833,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-28.801278,31.955389,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-30.398056,30.601944,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-30.27402,30.69602,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-28.69485,28.23487,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-30.568333,29.422778,23-11-2011,2011,11,4,327,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6206094818274227,0.7841198065767104
-30.13573889,30.67422222,24-11-2011,2011,11,4,328,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
-27.573056,24.746389,24-11-2011,2011,11,4,328,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
-31.031389,28.883333,24-11-2011,2011,11,4,328,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
-30.86013889,29.07125,24-11-2011,2011,11,4,328,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
-30.77586667,29.03221667,24-11-2011,2011,11,4,328,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.607057574429101,0.7946578517376245
-27.902778,24.615556,25-11-2011,2011,11,4,329,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5933267643772321,0.8049617075821958
-29.803611,30.516111,25-11-2011,2011,11,4,329,47,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5933267643772321,0.8049617075821958
-25.99136,27.84208,28-11-2011,2011,11,4,332,48,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5511016400745998,0.8344381237138475
-30.398056,30.601944,28-11-2011,2011,11,4,332,48,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5511016400745998,0.8344381237138475
-30.27402,30.69602,28-11-2011,2011,11,4,332,48,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5511016400745998,0.8344381237138475
-27.169444,29.233889,28-11-2011,2011,11,4,332,48,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.5511016400745998,0.8344381237138475
